code,收盘,上市天,流通市值亿,RPS250,RPS120,MA100,MA300,多头排列,站上20周线,量比20/60,距250日新高%,本轮基地数,距区间高点%,满3基,池,名称,细分行业
688362,51.7,1356.0,237.49763455331657,92.3739629865986,88.58131487889274,59.7792,42.5968,True,False,0.9937565923859718,-54.965156794425084,5,-54.965156794425084,True,用户池(2022-08前后上市),甬矽电子,半导体封测
301335,21.52,1354.0,19.045280305083384,7.179323548181237,31.645171437558982,23.083299999999998,28.791766666666668,False,False,1.103123635711729,-40.830354687929606,3,-51.13533151680291,True,用户池(2022-08前后上市),天元宠物,娱乐用品
603130,41.72,1354.0,57.48964534315131,81.58902361199745,31.770997168921046,41.934200000000004,41.21846666666667,True,False,0.9277255604808936,-34.587645029789904,5,-34.587645029789904,True,用户池(2022-08前后上市),云中马,其他纺织
688376,58.8,1354.0,81.84885476199348,87.39629865985961,60.77382824787669,74.03960000000001,57.404900000000005,True,False,1.0925526031136905,-50.995916326360536,5,-50.995916326360536,True,用户池(2022-08前后上市),美埃科技,环保设备
301165,107.02,1351.0,1196.7051135488268,96.26675175494576,98.99339414910348,75.0851,59.831799999999994,True,True,1.5926932317252946,-18.924242424242433,6,-18.924242424242433,True,用户池(2022-08前后上市),锐捷网络,网络接配及塔设
301365,34.02,1350.0,41.37287790502271,92.75686024250159,96.13085876061655,33.0582,24.955033333333333,True,True,0.9525465969193746,-18.083313267517454,6,-18.083313267517454,True,用户池(2022-08前后上市),矩阵股份,工程咨询服务
301377,335.0,1350.0,334.1253504312424,99.93618379068283,99.02485058194401,334.37489999999997,172.54823333333334,True,True,0.8587643141679928,-49.2116434202547,6,-49.2116434202547,True,用户池(2022-08前后上市),鼎泰高科,金属制品
688480,74.49,1347.0,71.03752273460161,93.10784939374601,77.57156338471218,89.1806,64.46340000000001,True,False,0.8673324860625119,-49.45375585261586,4,-49.45375585261586,True,用户池(2022-08前后上市),赛恩斯,水治理
301290,25.54,1342.0,20.593708393035833,57.94511805998723,67.9144385026738,28.2812,27.10063333333333,True,False,0.8296290757323711,-28.137310073157007,5,-28.137310073157007,True,用户池(2022-08前后上市),东星医疗,医疗耗材
301311,13.61,1342.0,32.673046329891484,5.7115507338864075,37.307329348851844,15.3093,18.3592,False,False,1.0806346704954815,-43.006700167504185,2,-43.006700167504185,False,用户池(2022-08前后上市),昆船智能,其他专用设备
301391,47.18,1341.0,43.986606142243204,66.78366305041482,12.77131173324945,66.1956,65.23043333333332,True,False,0.8942737771601417,-52.94234989028526,1,-52.94234989028526,False,用户池(2022-08前后上市),卡莱特,其他IT设备
688489,22.15,1340.0,37.38683416400077,29.642629227823868,43.59861591695502,25.395500000000002,28.262800000000002,False,False,1.062059285497134,-44.15027735753908,3,-44.15027735753908,True,用户池(2022-08前后上市),三未信安,安防设备
001256,23.76,1337.0,25.377406987668362,70.13401403956605,89.21044353570305,24.2723,22.7104,True,False,0.965818535842661,-20.852764823451032,3,-22.681418808981448,True,用户池(2022-08前后上市),炜冈科技,印刷包装机械
001333,18.7,1334.0,23.894184651576616,45.24569240587109,28.468071720666877,22.1898,22.243933333333334,False,False,0.48119813622131913,-31.098010316875467,2,-33.19042515183994,False,用户池(2022-08前后上市),光华股份,其他化学制品
601022,8.38,1334.0,109.42647817341243,38.28972559029994,59.64139666561812,8.4336,9.305,False,False,0.6643999932747854,-24.91039426523297,1,-32.74478330658106,False,用户池(2022-08前后上市),宁波远洋,航运
688084,42.53,1334.0,32.1354069777437,0.09572431397574985,1.4784523435042467,57.723600000000005,75.40806666666666,False,False,1.1176589409874453,-61.99285075960679,3,-61.99285075960679,True,用户池(2022-08前后上市),晶品特装,地面兵装
688420,21.11,1333.0,18.66370635323816,23.452456924058712,44.322113872286884,23.851800000000004,24.754533333333335,False,False,0.6279550610489201,-26.879113266366474,3,-26.879113266366474,True,用户池(2022-08前后上市),美腾科技,其他专用设备
688503,58.39,1333.0,143.2528986532829,79.10019144862795,51.21107266435986,92.8997,69.25463333333333,True,False,1.0018538562531043,-55.998492840994714,5,-55.998492840994714,True,用户池(2022-08前后上市),聚和材料,光伏辅材
001223,36.17,1330.0,25.4709025716983,75.04786215698788,74.36300723497955,40.0665,36.7611,True,False,0.6117572317863785,-32.5186567164179,7,-32.5186567164179,True,用户池(2022-08前后上市),欧克科技,其他专用设备
688143,82.2,1330.0,103.6254182440065,93.26738991703893,97.57785467128028,113.93440000000001,67.51729999999999,True,False,0.9524301943465245,-65.83541147132169,5,-65.83541147132169,True,用户池(2022-08前后上市),长盈通,光纤光缆
301368,41.6,1327.0,50.23178915808458,8.391831525207403,15.382195659012268,48.131899999999995,58.64503333333333,False,False,0.8237882806553026,-49.33625624162708,2,-57.06471256063577,False,用户池(2022-08前后上市),丰立智能,机械基础件
301398,33.03,1327.0,36.10439048662012,39.85322271857052,3.7433155080213902,42.546099999999996,46.09986666666667,False,False,1.1155646177893683,-50.12080942313501,4,-50.12080942313501,True,用户池(2022-08前后上市),星源卓镁,车身附件及饰件
301265,16.87,1326.0,40.987140814624304,83.21633694958518,90.0912236552375,24.11,16.055799999999998,True,False,0.8564640035045615,-47.016331658291456,4,-47.016331658291456,True,用户池(2022-08前后上市),华新科技,固废治理
688172,45.87,1326.0,559.630299219415,96.07530312699426,78.86127713117332,55.484899999999996,35.7036,True,False,0.9042756815566032,-48.052095130237824,4,-48.052095130237824,True,用户池(2022-08前后上市),燕东微,功率半导体
688498,1147.01,1321.0,1403.2430640466885,99.96809189534142,99.15067631330608,1186.9021,596.6373333333332,True,False,1.0875772264361583,-39.1829268292683,2,-39.1829268292683,False,用户池(2022-08前后上市),源杰科技,集成电路设计
