# §61 判定:三条全中年化 +10.37%,但 300 次随机对照 p=0.16,与随机无法区分;本表是状态频率统计,不是买点,不构成投资建议。
月份,t,代码,调整天数,深度,缩量比,收敛比
2016-08,890,000795,15,0.0715137067938022,0.28678110916020516,0.3711217774258999
2016-08,890,600258,108,0.2373104812129202,0.38717982182145644,0.23927002365664102
2016-08,890,603996,24,0.15000000000000002,0.312778723038294,0.4568197107299023
2016-08,890,600891,21,0.10749185667752437,0.28426709317509596,0.467962562994961
2016-08,890,000606,111,0.25257731958762897,0.324888242297863,0.20568736915561814
2016-08,890,601886,89,0.1898428053204353,0.5112378402067712,0.4801194079356523
2016-08,890,300224,34,0.17900790797987065,0.32411558453092465,0.26917325357829636
2016-08,890,600460,17,0.0859916782246879,0.28831925354354915,0.48430493273542574
2016-08,890,002165,49,0.18110236220472442,0.4896072998228931,0.4413116763714372
2016-08,890,002577,23,0.15991902834008098,0.4038601009126819,0.48121731386707894
2016-08,890,300095,16,0.0893854748603351,0.2658833477763256,0.4646855795942421
2016-08,890,300097,32,0.1374509103891468,0.43070192282546865,0.4597119063695701
2016-08,890,002176,48,0.2168087697929355,0.46907820843219,0.47096854851672587
2016-08,890,002448,52,0.25053840631730084,0.42571574678299867,0.45001630493858435
2016-08,890,002733,28,0.21584699453551914,0.3343964745498302,0.4681488973576316
2016-08,890,000421,39,0.1238636363636364,0.424535584187481,0.45180264692459826
2016-08,890,000707,84,0.250308261405672,0.42291927778540056,0.4041048779816761
2016-08,890,002740,76,0.16129032258064513,0.5147584971731448,0.39312610961571476
2016-08,890,002600,33,0.1910299003322259,0.2333748270372588,0.37346565682945937
2016-08,890,000878,119,0.23757904245709127,0.5107721077175034,0.42914040616246485
2016-08,890,002463,26,0.10315789473684212,0.47342103446798695,0.46303211351755064
2016-08,890,600000,136,0.13781697905181922,0.3478656018177339,0.4152711033444975
2016-08,890,603609,21,0.1138996138996139,0.3598040820321521,0.41420449771753415
2016-08,890,002340,18,0.07426597582037997,0.3516793268463109,0.3624190379157262
2016-08,890,002341,30,0.1911487758945386,0.3754347314619307,0.4793488091649075
2016-08,890,600987,74,0.20783132530120485,0.4275648796420572,0.4829143357821661
2016-08,890,002625,80,0.1720743711265038,0.4014969987597631,0.4812218442585271
2016-08,890,300001,96,0.23226591001216057,0.5376582643529674,0.2452605528576769
2016-09,910,600035,131,0.21266968325791857,0.48165009886621984,0.38280949962214617
2016-09,910,600360,27,0.2356807511737089,0.3448678549665773,0.40775591673795264
2016-09,910,002782,25,0.20359915314043753,0.2857955312643369,0.37554309836762145
2016-09,910,002785,21,0.20039228506047724,0.5052376042480367,0.3998575571043393
2016-09,910,002787,32,0.18642117376294587,0.40026857317934483,0.40585517174524177
2016-09,910,002791,23,0.16951915240423798,0.2900191802954448,0.42486208864371283
2016-09,910,300161,31,0.13511586452762925,0.37174684627952354,0.33517375771354263
2016-09,910,002793,28,0.19728260869565217,0.23130186808071396,0.392610671604107
2016-09,910,002795,20,0.20621118012422368,0.24766833151922926,0.42783665835411516
2016-09,910,000733,48,0.18563432835820892,0.35203162873328364,0.4635877522439362
2016-09,910,002796,16,0.17598475222363408,0.24122879718857082,0.14988644965934825
2016-09,910,600702,49,0.18270868824531517,0.47859731281823664,0.44129514532867103
2016-09,910,600707,42,0.23089983022071303,0.2771413370611905,0.3343334762108867
2016-09,910,603696,31,0.10058231868713619,0.2976040751690941,0.45780324676361217
2016-09,910,002114,25,0.2055105348460292,0.4728186958557694,0.4438305291999729
2016-09,910,603701,29,0.17937438905180847,0.3768433706096368,0.39816572228148706
2016-09,910,300468,33,0.18740955137481907,0.4610059181628525,0.4645514410330967
2016-09,910,002537,64,0.22541277817659733,0.3358717501212933,0.27498705334023893
2016-09,910,300051,51,0.19419989642672186,0.2696933880779307,0.4551970408672617
2016-09,910,002137,27,0.18186968838526907,0.47899579724635993,0.46153846153846106
2016-09,910,600260,32,0.1895850284784376,0.4809667166340621,0.36869340232859094
2016-09,910,000799,44,0.1593567251461988,0.3736365843618626,0.3694139274302974
2016-09,910,002284,76,0.2305751765893037,0.3370534196520322,0.4403331062819975
2016-09,910,603101,36,0.2259414225941423,0.30192853521643975,0.13991302703724687
2016-09,910,603520,54,0.2350472193074501,0.3470956513211356,0.4438743622318721
2016-09,910,002151,34,0.12919218431029456,0.2365733465419408,0.3633906449433135
2016-09,910,603528,28,0.20811099252934895,0.25756254099306164,0.4094622838685159
2016-09,910,300354,16,0.08450704225352113,0.3273084166286364,0.4585023628395244
2016-09,910,300490,46,0.1890492045874953,0.24145429328878262,0.4518162829593889
2016-09,910,002155,40,0.16923076923076918,0.4781901226699304,0.4609289016068677
2016-09,910,603798,29,0.20679651885619554,0.2410403284198103,0.382775119617225
2016-09,910,300498,120,0.1992574257425742,0.503923876274878,0.30713146502620214
2016-09,910,603806,22,0.07692307692307698,0.2859743235899887,0.39464185449586875
2016-09,910,002032,40,0.10668498168498164,0.48128307541729304,0.4164952694364465
2016-09,910,300505,16,0.18956303049355538,0.30092476193190987,0.41312633412811195
2016-09,910,300509,16,0.15954922894424672,0.30936805978229587,0.3053688278888222
2016-09,910,300375,35,0.0954356846473029,0.38828538920601313,0.4621658359764388
2016-09,910,300376,110,0.2295514511873351,0.4552207674666563,0.4522912937012571
2016-09,910,002444,74,0.21221532091097306,0.4123808073393898,0.43654405072953073
2016-09,910,600192,33,0.10286844708209686,0.30567313643137656,0.4411134903640257
2016-09,910,002177,61,0.1969387755102041,0.3309402024515749,0.4310601548540803
2016-09,910,600785,110,0.2161471640265713,0.4686790273793681,0.3435373474853688
2016-09,910,300386,32,0.1854160174509194,0.4362831472777776,0.44174499434193215
2016-09,910,603866,57,0.15700934579439252,0.24505071517216748,0.44622425629290613
2016-09,910,600975,39,0.12417582417582418,0.3210367703730066,0.3822755126872106
2016-09,910,002604,30,0.128,0.431266734270851,0.44524669073405565
2016-09,910,300258,38,0.12148249828414548,0.3457414619748595,0.43486382485896774
2016-09,910,300395,41,0.1811023622047243,0.4300830981848141,0.3570453676912159
2016-09,910,603868,49,0.22940913160250676,0.36099142510229565,0.368970036126656
2016-09,910,600980,34,0.12678062678062674,0.22964273371911123,0.41725646123260424
2016-09,910,600006,20,0.1648484848484849,0.4451625892109203,0.39930404523705937
2016-09,910,002076,21,0.12225274725274737,0.3403849138843801,0.2155688622754488
2016-09,910,002077,33,0.13768461171986646,0.41384594446630996,0.41773488161664873
2016-09,910,603026,21,0.14479430016088246,0.3111100972712298,0.44698375951948965
2016-09,910,002772,71,0.2095150960658737,0.5014149385046601,0.28248661355622307
2016-09,910,603027,27,0.17256637168141575,0.3195955775021512,0.43447293447293384
2016-09,910,600531,16,0.1441543700340523,0.3247812146404725,0.45940992136226627
2016-09,910,002224,37,0.19286790557508793,0.46678572964107634,0.429936305732484
2016-09,910,002778,23,0.217939393939394,0.47866847651823213,0.4611890758749199
2016-10,926,000541,59,0.14663461538461542,0.4646026854496671,0.4599014778325129
2016-10,926,603198,62,0.1573837506387329,0.4222311784693453,0.4632196031298294
2016-10,926,600367,35,0.14731585518102364,0.430275474726857,0.4335679363885455
2016-10,926,002237,53,0.21830457614403598,0.29248850235874896,0.46506909076152014
2016-10,926,300439,48,0.1481154299175501,0.3342563758551753,0.46256305815981374
2016-10,926,600711,31,0.16479400749063666,0.349336308072037,0.44152122948684613
2016-10,926,000758,44,0.2224469160768453,0.4439027290104719,0.4605415413098815
2016-10,926,300036,52,0.18958428506167213,0.31245220515429467,0.4594628253559717
2016-10,926,000766,27,0.09264565425023885,0.40045574926708216,0.3385530574752854
2016-10,926,600870,42,0.17652173913043467,0.4857625532279496,0.2576284279644645
2016-10,926,603726,47,0.16306306306306306,0.40723882666580435,0.4456561864817622
2016-10,926,603993,58,0.13091922005571022,0.22596597860399376,0.2929427430093205
2016-10,926,002684,75,0.22043730477465417,0.2988079825942451,0.44885853658536584
2016-10,926,002410,24,0.08363970588235292,0.36056625085936134,0.33986928104575365
2016-10,926,600100,59,0.1847290640394088,0.47773764399861,0.426438188494492
2016-10,926,002553,54,0.1276429130775254,0.41210785711809944,0.45612155154112904
2016-10,926,000402,16,0.10091743119266061,0.47753937762264576,0.45990706541165205
2016-10,926,600468,57,0.1218795888399411,0.4220009789183692,0.4477124183006533
2016-10,926,600639,60,0.22038567493112937,0.3572118558137158,0.4222259191482283
2016-10,926,002056,55,0.12985074626865678,0.33678235715038635,0.44536988836832636
2016-10,926,600688,123,0.2153284671532848,0.501629935407274,0.40446841294298913
2016-10,926,603011,22,0.08734939759036142,0.3432484467537505,0.40093551620447565
2016-10,926,603618,21,0.11789772727272729,0.2661680410310572,0.3636585365853658
2016-10,926,600332,59,0.14078947368421058,0.475709580233576,0.4367942786101531
2016-10,926,603339,39,0.1654191616766466,0.2543915459355692,0.29511696166503604
2016-10,926,002222,35,0.1406143344709898,0.3201080563979455,0.4607360185453494
2016-10,926,603188,54,0.15105740181268879,0.5026445844336742,0.4326740606418424
2016-10,926,000536,50,0.12108108108108095,0.42737160176950933,0.46524390243902425
2016-11,948,300149,106,0.13698630136986312,0.31339854620671964,0.3981653487645699
2016-11,948,300007,53,0.13693620479479895,0.46281610037312726,0.4638861370390905
2016-11,948,300008,68,0.20450751252086818,0.5508170441657226,0.38829475534720237
2016-11,948,600199,83,0.1956331877729256,0.5544071290734652,0.3594110854503465
2016-11,948,002367,132,0.15345528455284552,0.45322585716301983,0.44797464440321555
2016-11,948,600845,46,0.15243902439024393,0.3892406162476622,0.4488232074438969
2016-11,948,603686,100,0.16336006753904608,0.46311194963377583,0.48094867807153935
2016-11,948,002108,76,0.2018348623853211,0.33600948187348645,0.47654199475065623
2016-11,948,600713,130,0.18518518518518512,0.5149577339826705,0.4090944362535886
2016-11,948,300041,63,0.10067114093959739,0.3755890446142316,0.47222309063056844
2016-11,948,000965,43,0.09265175718849838,0.4933417838659484,0.434164375770215
2016-11,948,600241,57,0.1311025781678552,0.30538061595154936,0.44333434390761545
2016-11,948,600879,61,0.1349480968858131,0.46922658452768334,0.4793140990745785
2016-11,948,000796,47,0.17910447761194037,0.5104755947510027,0.4124559341950647
2016-11,948,002007,55,0.10276442307692313,0.46503976085074855,0.4818138875767595
2016-11,948,002414,59,0.09181141439205953,0.42304825140757196,0.47242935635792815
2016-11,948,300484,85,0.20250440226961464,0.3805390859163119,0.45636578055132426
2016-11,948,300066,51,0.1639135959339263,0.321967738407788,0.480692890653194
2016-11,948,300067,78,0.14003294892915985,0.5478835886834184,0.4500871839581515
2016-11,948,600436,56,0.10017271157167529,0.4422513043968398,0.48033538612119303
2016-11,948,600435,48,0.09143968871595332,0.35691412224191876,0.452183665995239
2016-11,948,000620,58,0.13980789754535738,0.46311623678594815,0.42275784405897093
2016-11,948,600776,49,0.11518858307849145,0.49494795158507665,0.47236052597982836
2016-11,948,300101,74,0.15797665369649805,0.3179686072977153,0.38284162276162115
2016-11,948,300246,44,0.14119019836639446,0.5203885310373917,0.4814541881601555
2016-11,948,300521,25,0.16568819308545346,0.47956876802846693,0.44166769763701796
2016-11,948,002454,80,0.17420212765957444,0.5308263926578526,0.23610427939006426
2016-11,948,300397,73,0.15120643431635383,0.4484484676149742,0.4511638469966084
2016-11,948,002060,52,0.10144927536231885,0.4504857364630608,0.4767857142857141
2016-11,948,000886,95,0.18387096774193556,0.4393140040659596,0.47619047619047666
2016-11,948,002067,86,0.16365979381443296,0.3125683534797065,0.4514517413655781
2016-11,948,002341,88,0.2001862197392924,0.30835250647278056,0.4869343654876637
2016-11,948,002076,59,0.15796703296703296,0.40110599688253123,0.37639007698887966
2016-11,948,002077,71,0.15292996665078595,0.4790809533648027,0.4823125148113836
2016-11,948,600522,48,0.10630291627469435,0.3959085110474405,0.46978799742121163
2016-11,948,600530,67,0.16908713692946065,0.5080145809064626,0.44796012980992134
2016-11,948,600831,82,0.14949109414758277,0.42914029010196203,0.46259280411193604
2016-12,970,600035,191,0.21266968325791857,0.42273130808764314,0.3624425476034144
2016-12,970,601012,79,0.17551963048498853,0.4104273037543242,0.4788344964596812
2016-12,970,603919,83,0.21646815121698593,0.35520040709213374,0.40538595950251816
2016-12,970,002497,132,0.21006289308176096,0.33723818797975336,0.36179731569733503
2016-12,970,002369,84,0.19031993437243644,0.3504291078320552,0.5059188662143975
2016-12,970,002097,134,0.21400394477317564,0.45570739807489735,0.47400570109949786
2016-12,970,002237,97,0.22130532633158284,0.339272724776151,0.5207641433579213
2016-12,970,300161,91,0.15529247910863497,0.4291829040702122,0.5226017892468039
2016-12,970,600216,171,0.20254169976171565,0.49038347330954046,0.5035260930888574
2016-12,970,600851,164,0.17829457364341084,0.5212523021729996,0.483010140544387
2016-12,970,600560,158,0.20210896309314597,0.5065637799110874,0.5179852753346278
2016-12,970,002518,138,0.2107061503416856,0.5327267750397682,0.36828192061433934
2016-12,970,300316,81,0.2058823529411764,0.32247864519389885,0.5021692779327684
2016-12,970,002403,112,0.13892445582586432,0.4065227403801307,0.5093384415406719
2016-12,970,000592,67,0.19662243667068746,0.41859627979535047,0.24224343675417642
2016-12,970,600736,191,0.21578947368421053,0.409727831275301,0.3499552733587077
2016-12,970,603993,102,0.18537859007832902,0.3490429261494749,0.5237098834207454
2016-12,970,000100,206,0.1808873720136519,0.46139991979878003,0.4955795082959913
2016-12,970,600755,85,0.1968253968253969,0.495415949367092,0.5259990796785957
2016-12,970,000813,48,0.19407008086253374,0.44992012147248883,0.38138245197068693
2016-12,970,600458,77,0.20025756600128786,0.3952420374005629,0.5096853361381364
2016-12,970,603806,82,0.17936117936117946,0.42568228007256814,0.5048066621909238
2016-12,970,300389,109,0.19752498810090446,0.44569752436675597,0.49453170874926594
2016-12,970,603866,117,0.22241379310344833,0.26158096861168023,0.4711402207022751
2016-12,970,600512,46,0.13584905660377355,0.33721844931802364,0.48657489437099544
2016-12,970,600987,154,0.20783132530120485,0.3989478771394732,0.37131197979078273
2016-12,970,600516,53,0.21052631578947367,0.3700637117000454,0.5091723241369343
2016-12,970,200413,53,0.15373352855051237,0.29437267495286923,0.3435267857142856
2016-12,970,200613,186,0.20954907161803715,0.35472468259486745,0.4839320940266451
2017-01,988,600199,123,0.2427947598253275,0.4619354191227969,0.3549315123038943
2017-01,988,300011,159,0.24329813160032498,0.5047994893608575,0.5006563667575481
2017-01,988,600702,127,0.18270868824531517,0.4759322884089694,0.529469228264409
2017-01,988,002374,42,0.233256351039261,0.21691476290274767,0.5134339344865664
2017-01,988,000021,91,0.21042471042471045,0.32497337684542393,0.5403968816442237
2017-01,988,002108,116,0.25688073394495414,0.2783135619947562,0.4455497750281214
2017-01,988,600070,154,0.24159797083069112,0.4614713570793032,0.490630581253603
2017-01,988,601099,36,0.1681260945709282,0.32778114175326806,0.5349912061843013
2017-01,988,300322,129,0.20808383233532934,0.41318886149561723,0.5354963843792627
2017-01,988,000046,216,0.25732031943212075,0.4950967324981106,0.38190776486656663
2017-01,988,002684,137,0.23444347063978976,0.30168627006147886,0.5463611650485437
2017-01,988,601169,211,0.2406311637080868,0.4465230438082729,0.43989417863879593
2017-01,988,603520,132,0.23871983210912906,0.3462844158370297,0.5258306198855202
2017-01,988,002151,112,0.23019086176980907,0.3600613840346242,0.5113867943753816
2017-01,988,601216,40,0.182108626198083,0.22902118273297875,0.3421052631578956
2017-01,988,002166,246,0.2469018112488084,0.3722124062198819,0.3628160919540229
2017-01,988,002170,68,0.18878101402373249,0.43342349144060277,0.5481173994387276
2017-01,988,600477,31,0.1945701357466063,0.42220031876245034,0.5475409836065573
2017-01,988,002447,41,0.16212338593974174,0.4543020515105747,0.35003017501508626
2017-01,988,002056,117,0.23283582089552246,0.2832722354215559,0.43350266563750905
2017-01,988,603868,127,0.2504476275738585,0.29883694399978283,0.41724252787118005
2017-01,988,000888,229,0.22640000000000005,0.42383215638935173,0.36398890955445523
2017-01,988,002476,40,0.22416812609457093,0.2563844141001307,0.36041539401343786
2017-01,988,600993,117,0.15122199592668017,0.3044110954365818,0.5218387694854023
2017-01,988,603188,116,0.19939577039274925,0.5022322847208575,0.4741256347349804
2017-01,988,600532,187,0.23402007395668245,0.43187363508340865,0.46148467455030207
2017-02,1006,000004,36,0.22857773851590113,0.4853311060767388,0.35717733371947125
2017-02,1006,600843,19,0.11032990805840992,0.45275620974234937,0.4806858775899021
2017-02,1006,000731,37,0.2301166489925769,0.39339864627481563,0.5194335331817244
2017-02,1006,002505,167,0.25171624713958807,0.185219803806848,0.14219114219114215
2017-02,1006,000736,22,0.09136420525657074,0.4429631203678363,0.5032331685051348
2017-02,1006,600560,194,0.20813953488372094,0.4844975349155373,0.522715932444204
2017-02,1006,000757,37,0.20259740259740255,0.18960143010679872,0.21627188465499303
2017-02,1006,002811,45,0.23695345557122705,0.36573499545123034,0.33602500651211265
2017-02,1006,002264,25,0.10849909584086803,0.37374083061326585,0.5007874015748026
2017-02,1006,002141,31,0.19796954314720805,0.25059073098466317,0.5162342787980843
2017-02,1006,601877,94,0.21324296141814392,0.3694564667087469,0.4865651589789519
2017-02,1006,002147,22,0.08968253968253959,0.43170075519356954,0.5060456784594716
2017-02,1006,000813,84,0.23989218328840967,0.40425752793377256,0.4976351752822341
2017-02,1006,600288,20,0.08178694158075606,0.34876331628359125,0.42043698962701376
2017-02,1006,300513,105,0.2104951082122739,0.4819106165808049,0.5150831110199062
2017-02,1006,600137,19,0.14938637325433757,0.4596344255015236,0.39822280730623577
2017-02,1006,002319,55,0.18181818181818188,0.1425440851926429,0.3749089584850693
2017-02,1006,000678,20,0.12923289564616458,0.3676157686463177,0.4966749792186201
2017-02,1006,300259,115,0.23880597014925387,0.28117844638375394,0.5207328833172612
2017-02,1006,601390,32,0.10743801652892548,0.4618755000698418,0.46185879235282945
2017-02,1006,300262,91,0.2525410476935105,0.42738468968173543,0.5163278862760725
2017-02,1006,601500,23,0.11140065146579803,0.29266391158519184,0.3186075669297145
2017-02,1006,300132,51,0.1764176417641763,0.21990022677888063,0.5161628059154564
2017-02,1006,603025,36,0.213859910581222,0.4229233275864825,0.35392007500292877
2017-02,1006,002216,20,0.0734177215189874,0.46493957674390046,0.5223619846261356
2017-02,1006,600828,21,0.07981220657276988,0.3295212396069116,0.5273368606701943
2017-02,1006,000532,41,0.25170399221032136,0.4238594490498968,0.5166394604835154
2017-02,1006,300285,138,0.18912881608339538,0.32301258763899104,0.4117386489479519
2017-03,1029,002499,74,0.17118644067796618,0.2903500943831063,0.44439304737874924
2017-03,1029,601028,108,0.19690455717970767,0.3949170448477541,0.5066508514784377
2017-03,1029,000553,52,0.19252691576947434,0.3384845390682532,0.5115818649772322
2017-03,1029,002251,51,0.22527472527472525,0.40678848647274274,0.5261083743842361
2017-03,1029,000759,17,0.1417830290010741,0.37642615178316374,0.48041044776119407
2017-03,1029,002665,120,0.19735503560529,0.4125383769317006,0.4937481826112229
2017-03,1029,600865,31,0.2039573820395738,0.3629975989692391,0.3990593077092667
2017-03,1029,603421,53,0.22059376174370537,0.38353856650255114,0.49148967479276023
2017-03,1029,603988,33,0.11809609339919169,0.2968442549379188,0.47666058479048534
2017-03,1029,600877,17,0.13920163766632543,0.3521409817076308,0.4967748146721865
2017-03,1029,002269,28,0.18281535648994518,0.449647682724255,0.4764224473889321
2017-03,1029,000785,119,0.21549815498154978,0.28553950147774193,0.5229628861704332
2017-03,1029,600736,250,0.21578947368421053,0.3943037823381289,0.3472856099227827
2017-03,1029,600740,68,0.1625835189309578,0.3095322272302702,0.36709601873536324
2017-03,1029,002278,56,0.10275983558426316,0.33837716782051985,0.5015049780041675
2017-03,1029,600598,31,0.09825327510917037,0.4193532669301469,0.4410603496897909
2017-03,1029,002554,27,0.1284185493460167,0.36052833573844806,0.43939393939393967
2017-03,1029,002695,50,0.21855828220858897,0.28492921325833814,0.40831552887713135
2017-03,1029,002556,33,0.17674418604651154,0.4325711979181664,0.5111842434974361
2017-03,1029,002697,20,0.10863095238095233,0.2371090094740417,0.37227666925192143
2017-03,1029,600280,38,0.11622554660529338,0.3312835579776129,0.48466158838285056
2017-03,1029,601989,24,0.08397932816537468,0.43082650191692506,0.522438044206296
2017-03,1029,603313,52,0.21863468634686345,0.3898705641071121,0.46341246311118983
2017-03,1029,600497,34,0.22994652406417115,0.39394684626577536,0.43041144901610034
2017-03,1029,600976,74,0.12880794701986753,0.421848326695189,0.5299933642999332
2017-03,1029,600321,50,0.16024653312788906,0.3015671399140489,0.31818181818181784
2017-03,1029,000510,40,0.18985270049099834,0.35177499711778126,0.5310445580715851
2017-03,1029,000688,48,0.22027649769585245,0.4691679117096738,0.5306743909685084
2017-03,1029,600512,105,0.16117216117216115,0.32762610140107346,0.5216048692071872
2017-03,1029,000518,60,0.2190378710337768,0.2913872074437567,0.42104247104247094
2017-03,1029,600517,98,0.20447906523855885,0.45975962013980376,0.5365063718932618
2017-03,1029,300411,42,0.18430439952437583,0.3524862946829836,0.5244444444444456
2017-03,1029,200413,112,0.23133235724743784,0.28207178641915553,0.49326923076923046
2017-03,1029,600822,19,0.11777076761303884,0.40252921338265896,0.5226874611516076
2017-03,1029,002481,21,0.10232558139534886,0.2518489373909649,0.46786699960573014
2017-03,1029,002628,44,0.10580204778156987,0.3515110274380929,0.49736637596062566
2017-03,1029,601003,27,0.156498673740053,0.37405468887202437,0.4902667627974047
2017-03,1029,600355,71,0.1568627450980392,0.42550638200476576,0.5304779496652042
2017-04,1047,600035,53,0.11682242990654212,0.47325500826792277,0.388505747126438
2017-04,1047,000541,180,0.24278846153846156,0.4471212611576355,0.5056000000000002
2017-04,1047,603198,183,0.2641798671435871,0.32716465657866445,0.4019536903039077
2017-04,1047,600837,226,0.204225352112676,0.3178676858924001,0.5465176212872885
2017-04,1047,002237,174,0.2550637659414854,0.29174217377243905,0.46719203376417845
2017-04,1047,600705,152,0.18711656441717783,0.41860439516437464,0.5431877566256068
2017-04,1047,002515,99,0.2777777777777778,0.236762639402822,0.5625462620281273
2017-04,1047,603393,87,0.2654168722249629,0.36134868296643563,0.4611221799768573
2017-04,1047,601099,95,0.2644483362521891,0.4174003058524776,0.5485405376757251
2017-04,1047,002815,70,0.2626008064516129,0.4026157608151584,0.5009789525208027
2017-04,1047,300185,126,0.22429906542056066,0.46764863076568297,0.3508571428571428
2017-04,1047,601799,189,0.2766643630499884,0.44917036339958677,0.3365571627937885
2017-04,1047,002266,123,0.2823343848580442,0.2718963724444313,0.4330484330484329
2017-04,1047,300193,173,0.2779740871613663,0.4240295172886169,0.5670980195896188
2017-04,1047,300054,164,0.2571032571032571,0.4836422658645197,0.5524642289348171
2017-04,1047,600094,202,0.2773109243697479,0.3458527719153736,0.31917692696913486
2017-04,1047,002414,158,0.28287841191067,0.40853839626528354,0.5549961018711024
2017-04,1047,600105,142,0.284077892325315,0.37260096144719324,0.4747763182943078
2017-04,1047,000099,227,0.2616487455197132,0.4786887189914024,0.46920170702234726
2017-04,1047,002015,237,0.26859504132231404,0.2850089049977847,0.3242265316908565
2017-04,1047,002419,35,0.2166105499438833,0.3361034048438303,0.5304314329738055
2017-04,1047,002561,33,0.24343015214384522,0.24550005774310513,0.4638773624223097
2017-04,1047,000620,157,0.28175026680896464,0.3395633824964828,0.5131991415395972
2017-04,1047,600460,174,0.24410540915395285,0.20585077915027053,0.3701192168872361
2017-04,1047,600129,155,0.2657004830917874,0.3665746575137641,0.511144348335408
2017-04,1047,000409,81,0.25684678016284235,0.4121751132344138,0.570071623203669
2017-04,1047,300373,177,0.27695852534562215,0.31022020948827483,0.5414415811376578
