样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,平台深度,平台缩量比,平台收敛比,R09核心质量分
平台突破日,2022-01-11,603168,莎普爱思,10.93,0,无信号,反弹≥40%；120日收益≥10%；RPS60=47.4,,0,未触发,平台突破（研究）,False,缺失,回踩修复,0.9764918625678118,0.1421107628004179,0.5,47.38771769019248,76.08531994981179,-0.09744013212221303,0.23330283,0.65917075,0.7229534,
平台突破日,2022-01-11,002539,云图控股,12.75,0,无信号,反弹≥40%；120日收益≥10%；RPS60=13.4,,0,未触发,平台突破（研究）,False,中,回踩修复,1.183219178082192,0.24633431085043989,0.4166666666666667,13.359303391384051,92.8732747804266,-0.3628185907046477,0.2087156,0.541525,0.3782662,0.6606074884853231
平台突破日,2022-01-11,603112,,12.26,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=79.0,,0,未触发,平台突破（研究）,True,中,多头趋势,0.43896713615023475,0.28781512605042026,0.6,78.96425297891842,65.24466750313677,-0.18915343915343907,0.2536,0.55269855,0.59254694,0.5629922748456971
平台突破日,2022-01-11,002693,双成药业,5.17,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=78.6,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.4771428571428571,0.2457831325301203,0.6833333333333333,78.64344637946837,61.27979924717691,0.0,0.2804642,0.77017623,0.65745485,
平台突破日,2022-01-11,000629,钒钛股份,4.41,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=59.1,,0,未触发,平台突破（研究）,True,中,多头趋势,1.3210526315789477,0.72265625,0.6166666666666667,59.120073327222734,93.60100376411543,-0.11976047904191611,0.25777778,0.5483492,0.53487784,0.5417443048816751
平台突破日,2022-01-12,300275,梅安森,8.4,0,无信号,反弹≥40%；120日收益≥10%；RPS60=83.3,,0,未触发,平台突破（研究）,True,低,多头趋势,0.6733067729083668,0.40000000000000013,0.5166666666666667,83.2837188000916,73.5456369107322,-0.08396946564885488,0.23401827,0.5300309,0.7311647,0.2539915112806789
平台突破日,2022-01-12,000506,招金黄金,3.82,0,无信号,反弹≥40%；120日收益≥10%；RPS60=76.5,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.8817733990147785,0.2818791946308725,0.475,76.50561025875888,85.20561685055166,-0.1492204899777284,0.23969072,0.26431853,0.45916516,
平台突破日,2022-01-12,603196,璞源材料,8.62,0,无信号,反弹≥40%；120日收益≥10%；RPS60=74.1,,0,未触发,平台突破（研究）,True,中,多头趋势,1.0046511627906978,0.11082474226804107,0.4666666666666667,74.12411266315549,86.2086258776329,-0.2530329289428076,0.2977528,0.33904538,0.58412063,0.557677833769306
平台突破日,2022-01-12,000960,锡业股份,22.21,0,无信号,反弹≥40%；120日收益≥10%；RPS60=73.1,,0,未触发,平台突破（研究）,True,缺失,多头趋势,1.4541436464088395,0.3188836104513064,0.5333333333333333,73.07075795740784,94.20762286860582,-0.04349698535745039,0.3412877,0.57912046,0.6725344,
平台突破日,2022-01-12,688310,迈得医疗,23.99,0,无信号,反弹≥40%；120日收益≥10%；RPS60=66.3,,0,未触发,平台突破（研究）,True,中,多头趋势,0.9941812136325852,0.6835087719298245,0.5333333333333333,66.31554843141745,89.21765295887663,0.0,0.3022418,0.55249876,0.69352686,0.4212751671200262
平台突破日,2022-01-12,000683,博源化工,7.75,0,无信号,反弹≥40%；120日收益≥10%；RPS60=46.9,,0,未触发,平台突破（研究）,False,高,回踩修复,3.613095238095238,0.35017421602787446,0.5333333333333333,46.89718342111289,99.74924774322969,-0.2837338262476895,0.32531646,0.70000327,0.4746187,0.8541431619644746
平台突破日,2022-01-12,600470,六国化工,7.73,0,无信号,反弹≥40%；120日收益≥10%；RPS60=24.0,,0,未触发,平台突破（研究）,False,中,回踩修复,1.0288713910761156,0.3057432432432434,0.4666666666666667,23.97526906343027,91.34904714142428,-0.32014072119613013,0.14762516,0.3052789,0.36091414,0.634902547938722
平台突破日,2022-01-12,600618,氯碱化工,11.49,0,无信号,反弹≥40%；120日收益≥10%；RPS60=10.5,,0,未触发,平台突破（研究）,False,高,回踩修复,0.9343434343434343,0.31464530892448517,0.525,10.533547057476529,90.5717151454363,-0.36972024136039494,0.14957266,0.46646944,0.43564823,0.7201352242935604
平台突破日,2022-01-12,002539,云图控股,12.86,0,无信号,反弹≥40%；120日收益≥10%；RPS60=10.5,,0,未触发,平台突破（研究）,False,中,回踩修复,1.202054794520548,0.252190847127556,0.4166666666666667,10.510648042134187,93.14192577733199,-0.35732133933033494,0.2087156,0.5534925,0.37820512,0.6602483039124862
平台突破日,2022-01-12,603856,东宏股份,14.47,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=86.1,2022-01-12,1,新触发,平台突破（研究）,False,缺失,突破启动,0.464574898785425,0.4383697813121272,0.75,86.05449965651476,72.51755265797392,0.0,0.33625337,0.55801386,0.57614046,
平台突破日,2022-01-12,603112,,12.42,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=79.6,,0,未触发,平台突破（研究）,True,中,多头趋势,0.4577464788732395,0.3059936908517351,0.6083333333333333,79.59697732997482,63.81644934804414,-0.1785714285714285,0.25538707,0.553073,0.59268886,0.5634230027418908
平台突破日,2022-01-12,300590,移为通信,19.02,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=64.6,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.7994323557237464,0.4485910129474484,0.575,64.64392031142661,59.478435305917756,0.0,0.29451346,0.5666772,0.6958374,
平台突破日,2022-01-12,300239,东宝生物,7.09,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=57.1,,0,未触发,平台突破（研究）,True,中,多头趋势,0.5346320346320346,0.1719008264462809,0.6083333333333333,57.110144263796656,61.53460381143431,-0.05340453938584788,0.2140884,0.4867823,0.5481142,0.3668168254982216
平台突破日,2022-01-12,000731,四川美丰,9.29,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=45.0,,0,未触发,平台突破（研究）,True,高,多头趋势,1.5108108108108103,0.6298245614035085,0.7166666666666667,44.95076711701397,93.6308926780341,-0.2447154471544717,0.27186513,0.7136783,0.6247556,0.7359170674481592
平台突破日,2022-01-12,300255,常山药业,8.42,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=44.3,,0,未触发,平台突破（研究）,True,中,多头趋势,0.5535055350553506,0.3238993710691822,0.6333333333333333,44.30959468742844,73.80892678034103,-0.0485875706214689,0.2426384,0.64468354,0.68112016,0.3513662232707517
平台突破日,2022-01-12,601666,平煤股份,6.87,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=1.9,,0,未触发,平台突破（研究）,False,高,回踩修复,1.1335403726708075,0.34705882352941186,0.5583333333333333,1.9464163040989235,86.58475426278837,-0.27531645569620256,0.24369748,0.47882512,0.429292,0.7150903353396476
平台突破日,2022-01-13,000506,招金黄金,3.96,0,无信号,反弹≥40%；120日收益≥10%；RPS60=86.5,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.9507389162561577,0.20731707317073167,0.475,86.45308924485126,87.34018551015292,-0.1180400890868597,0.2804878,0.2732752,0.47398156,
平台突破日,2022-01-13,603196,璞源材料,9.48,0,无信号,反弹≥40%；120日收益≥10%；RPS60=84.3,,0,未触发,平台突破（研究）,True,缺失,多头趋势,1.204651162790698,0.22480620155038755,0.475,84.32494279176201,91.27600902481825,-0.17850953206239162,0.3407173,0.34105116,0.5954596,
平台突破日,2022-01-13,002235,安妮股份,5.73,0,无信号,反弹≥40%；120日收益≥10%；RPS60=82.3,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.8132911392405064,0.16938775510204085,0.48333333333333334,82.3112128146453,67.66106793682627,-0.04817275747508287,0.318555,0.4014625,0.51120216,
平台突破日,2022-01-13,600012,皖通高速,5.76,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS60=80.4,,0,未触发,平台突破（研究）,True,高,多头趋势,0.37799043062200965,0.22292993630573243,0.625,80.41189931350115,69.0649285535222,-0.0034602076124568004,0.25773194,0.6490602,0.7820454,0.7746534806018981
平台突破日,2022-01-13,601658,,4.42,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS60=49.2,,0,未触发,平台突破（研究）,True,中,多头趋势,0.2592592592592593,0.15104166666666674,0.6583333333333333,49.153318077803206,68.73903233893206,-0.06157112526539277,0.21555555,0.7152349,0.6309399,0.6512812755474443
平台突破日,2022-01-13,300268,佳沃食品,21.18,0,无信号,反弹≥40%；120日收益≥10%；RPS60=17.9,,0,未触发,平台突破（研究）,False,缺失,回踩修复,1.385135135135135,0.18788558609085815,0.525,17.871853546910753,91.20080220606668,-0.1414673692744225,0.30939457,0.60213584,0.7353066,
平台突破日,2022-01-13,000833,粤桂股份,5.68,0,无信号,反弹≥40%；120日收益≥10%；RPS60=11.9,,0,未触发,平台突破（研究）,False,高,回踩修复,0.8089171974522291,0.506631299734748,0.5166666666666667,11.94508009153318,85.35973928302832,-0.2987654320987654,0.1490468,0.55555654,0.38902822,0.745436489016793
平台突破日,2022-01-13,601088,中国神华,16.84,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=46.2,,0,未触发,平台突破（研究）,True,中,多头趋势,0.5592592592592591,0.27382753403933435,0.625,46.17848970251716,78.5409877162196,-0.033295063145809545,0.21031049,0.6180568,0.74173355,0.6923580481521969
平台突破日,2022-01-13,300497,富祥股份,18.75,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=13.7,,0,未触发,平台突破（研究）,False,中,回踩修复,0.8046198267564966,0.5729865771812082,0.575,13.684210526315791,75.05640511406368,-0.24273021001615513,0.2166065,0.4259729,0.466996,0.3249589494279813
平台突破日,2022-01-13,601666,平煤股份,7.05,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=8.7,,0,未触发,平台突破（研究）,False,高,回踩修复,1.1894409937888195,0.40718562874251507,0.5666666666666667,8.695652173913043,87.84156430183003,-0.25632911392405067,0.24895689,0.4810159,0.43107802,0.7140471036273786
平台突破日,2022-01-14,603168,莎普爱思,11.2,0,无信号,反弹≥40%；120日收益≥10%；RPS60=68.8,,0,未触发,平台突破（研究）,True,缺失,多头趋势,1.0253164556962022,0.17770767613038907,0.5166666666666667,68.80859821632747,81.29857107044371,-0.07514450867052025,0.25178573,0.7969739,0.7660821,
平台突破日,2022-01-14,300239,东宝生物,7.11,0,无信号,反弹≥40%；MA20持续度≥55%；RPS60=56.3,,0,未触发,平台突破（研究）,True,中,多头趋势,0.5389610389610391,0.08549618320610697,0.6083333333333333,56.322890464212215,67.61093005765856,-0.05073431241655535,0.2140884,0.4905794,0.55000407,0.36751351214129935
平台突破日,2022-01-14,603077,和邦生物,3.84,0,无信号,反弹≥40%；120日收益≥10%；RPS60=23.9,,0,未触发,平台突破（研究）,True,缺失,多头趋势,2.072,0.6066945606694558,0.525,23.850903270066315,98.44572574580096,-0.17419354838709689,0.1796875,0.5292785,0.52793837,
平台突破日,2022-01-14,300255,常山药业,8.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=66.9,,0,未触发,平台突破（研究）,True,中,多头趋势,0.6236162361623618,0.32730015082956276,0.6416666666666667,66.91058769723303,76.71095512659815,-0.005649717514124131,0.29572836,0.68173355,0.7208188,0.3518558238124696
平台突破日,2022-01-14,002283,天润工业,8.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=37.3,,0,未触发,平台突破（研究）,False,中,回踩修复,0.9119638826185104,0.5316455696202531,0.6583333333333333,37.34278527326778,91.80245675607922,-0.16551724137931034,0.17352614,0.5246163,0.49874628,0.5923848022793021
平台突破日,2022-01-14,300497,富祥股份,20.42,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=27.1,,0,未触发,平台突破（研究）,True,中,多头趋势,0.9653512993262754,0.729043183742591,0.5833333333333334,27.132403384404295,83.25394835798446,-0.17528271405492724,0.27250957,0.46133578,0.49682525,0.32567092017223304
平台突破日,2022-01-17,300579,数字认证,33.26,0,无信号,反弹≥40%；RPS60=85.3,,0,未触发,平台突破（研究）,False,缺失,突破启动,0.6481665014866203,0.08268229166666674,0.44166666666666665,85.34522176497485,68.687374749499,0.0,0.30929026,0.6543864,0.68553615,
平台突破日,2022-01-17,002235,安妮股份,5.75,0,无信号,反弹≥40%；120日收益≥10%；RPS60=82.9,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.8196202531645569,0.19542619542619555,0.5,82.92181069958848,71.8687374749499,-0.04485049833887034,0.318555,0.408171,0.5176757,
平台突破日,2022-01-17,000062,深圳华强,16.19,0,无信号,反弹≥40%；120日收益≥10%；RPS60=79.4,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.6690721649484539,0.14660056657223808,0.5166666666666667,79.35528120713306,79.33366733466933,-0.02879424115176965,0.24571079,0.5205709,0.5918799,
平台突破日,2022-01-17,300218,安利股份,17.21,0,无信号,反弹≥40%；RPS60=72.9,,0,未触发,平台突破（研究）,True,中,多头趋势,1.2977303070761015,-0.09753539590980598,0.35833333333333334,72.86236854138089,93.06112224448898,-0.1454816285998014,0.26804122,0.42245948,0.51845294,0.5494723815543943
平台突破日,2022-01-17,600961,株冶集团,10.65,0,无信号,反弹≥40%；120日收益≥10%；RPS60=71.6,,0,未触发,平台突破（研究）,True,中,多头趋势,0.912028725314183,0.4050131926121372,0.5416666666666666,71.55921353452219,81.2625250501002,-0.24894217207334268,0.29241878,0.46444654,0.55178374,0.34530227810171765
平台突破日,2022-01-17,002103,广博股份,5.1,0,无信号,反弹≥40%；120日收益≥10%；RPS60=70.7,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.4206128133704734,0.18329466357308588,0.5166666666666667,70.66758116140832,61.673346693386776,-0.003906250000000111,0.260788,0.79231846,0.68258196,
平台突破日,2022-01-17,601001,晋控煤业,8.49,0,无信号,反弹≥40%；120日收益≥10%；RPS60=14.1,,0,未触发,平台突破（研究）,False,缺失,回踩修复,1.4608695652173913,0.36935483870967745,0.5,14.083219021490626,89.77955911823648,-0.3125506072874493,0.21543778,0.75465244,0.42830524,
平台突破日,2022-01-17,300590,移为通信,19.93,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=82.6,2022-01-17,1,新触发,平台突破（研究）,True,缺失,多头趋势,0.8855250709555345,0.1799881586737715,0.575,82.55601280292638,62.875751503006015,0.0,0.33153507,0.56668806,0.7217538,
平台突破日,2022-01-17,002516,旷达科技,6.02,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=79.6,,0,未触发,平台突破（研究）,True,缺失,多头趋势,1.3984063745019921,0.30585683297180033,0.6333333333333333,79.60676726108825,93.5370741482966,0.0,0.29304636,0.48007795,0.7441979,
平台突破日,2022-01-17,603112,,12.46,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.6,,0,未触发,平台突破（研究）,True,中,多头趋势,0.46244131455399073,0.2992700729927009,0.6333333333333333,71.62780064014632,69.93987975951904,-0.17592592592592582,0.26011103,0.55297875,0.5955695,0.5623852680421602
平台突破日,2022-01-17,603055,台华新材,16.65,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=62.9,,0,未触发,平台突破（研究）,False,缺失,回踩修复,2.643326039387308,1.3384831460674156,0.65,62.94010059442158,98.84769539078157,-0.12183544303797478,0.17717718,0.45184666,0.73160297,
平台突破日,2022-01-17,002283,天润工业,8.79,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=57.6,,0,未触发,平台突破（研究）,False,中,回踩修复,0.9841986455981941,0.5952813067150635,0.6583333333333333,57.56744398719707,92.73547094188376,-0.13399014778325136,0.17352614,0.53340673,0.51738834,0.5912828545256
平台突破日,2022-01-17,300497,富祥股份,21.6,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=55.3,,0,未触发,平台突破（研究）,True,中,多头趋势,1.078922040423484,0.8151260504201681,0.5916666666666667,55.281207133058984,85.69639278557113,-0.1276252019386107,0.33668122,0.50492674,0.5336343,0.3247422565853685
平台突破日,2022-01-17,300538,同益股份,26.85,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=36.8,,0,未触发,平台突破（研究）,True,缺失,多头趋势,0.6272727272727274,0.3200589970501475,0.6833333333333333,36.78555098308185,54.73446893787575,-0.010320678215996915,0.12215701,0.4065024,0.6442361,
平台突破日,2022-01-18,000004,国华退,22.97,0,无信号,反弹≥40%；RPS60=81.9,,0,未触发,平台突破（研究）,False,缺失,突破启动,0.524220305242203,-0.06053169734151331,0.475,81.90541466758053,58.82352941176471,-0.11551790527531769,0.3457189,0.47395113,0.55679435,
平台突破日,2022-01-18,601001,晋控煤业,9.33,0,无信号,反弹≥40%；120日收益≥10%；RPS60=27.6,,0,未触发,平台突破（研究）,False,缺失,回踩修复,1.7043478260869565,0.480952380952381,0.5,27.62165867032214,92.49061326658324,-0.24453441295546552,0.27009645,0.7873633,0.44165218,
平台突破日,2022-01-18,002516,旷达科技,6.11,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=83.2,2022-01-18,1,新触发,平台突破（研究）,True,中,多头趋势,1.4342629482071718,0.3282608695652176,0.6416666666666667,83.23052318939914,94.06758448060076,0.0,0.31239936,0.48920453,0.7465073,0.3761536101824216
平台突破日,2022-01-18,002283,天润工业,8.91,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=43.7,,0,未触发,平台突破（研究）,False,中,回踩修复,0.9369565217391307,0.6200000000000001,0.6583333333333333,43.72858122001371,92.86608260325406,-0.12216748768472907,0.18441273,0.5430919,0.5212373,0.5926245429740713
平台突破日,2022-01-18,601088,中国神华,16.95,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=43.3,,0,未触发,平台突破（研究）,True,中,多头趋势,0.5694444444444442,0.3159937888198756,0.6416666666666667,43.29449394562486,74.61827284105131,-0.026980482204362888,0.21031049,0.60990745,0.74425566,0.6930495623563374
