调仓日,排名,代码,名称,复合分,EP,BP,CFP,不复权价,流通市值_亿,是否新进
2026-06-09,12,601818,,0.9894,0.179,2.7295,0.3777,3.13,1451.6,
2026-06-09,13,601077,,0.9887,0.1542,1.7254,0.8146,6.94,613.3,
2026-06-09,14,002839,,0.9884,0.1843,1.8479,0.4904,4.23,103.4,
2026-06-09,15,601658,,0.9881,0.1381,1.7211,1.0473,5.0,3622.8,
2026-06-09,16,002936,,0.9868,0.0971,2.904,2.3625,1.75,123.0,
2026-06-09,17,002966,,0.9853,0.1426,1.4371,1.0438,8.06,354.5,新
2026-06-09,18,601665,,0.9846,0.1555,1.3177,1.1123,6.24,383.9,新
2026-06-09,19,601398,,0.9839,0.1341,1.4683,0.8805,7.53,20312.5,
2026-06-09,20,601009,,0.9837,0.1518,1.3276,0.9236,11.46,1417.2,
2026-07-08,1,601166,,0.9962,0.2004,2.2851,2.1475,17.16,3631.9,
2026-07-08,2,600000,,0.9951,0.1633,2.5149,2.3243,9.0,2997.5,
2026-07-08,3,601577,,0.995,0.2179,2.0401,1.8916,8.99,361.6,
2026-07-08,4,601169,,0.9947,0.1561,2.6157,4.1949,5.12,1083.4,
2026-07-08,5,000001,,0.9945,0.2003,2.259,0.928,10.59,2054.3,
2026-07-08,6,601916,,0.9935,0.1603,2.4352,1.2055,2.74,591.4,
2026-07-08,7,001227,,0.9933,0.1421,2.6373,2.0353,2.05,86.4,
2026-07-08,8,600908,,0.9925,0.1946,2.0106,0.8806,5.24,104.8,
2026-07-08,9,601528,,0.9917,0.2163,2.2259,0.5535,4.62,85.8,
2026-07-08,10,601998,,0.9912,0.167,1.8579,1.484,7.18,2928.7,
2026-07-08,11,601077,,0.9904,0.1679,1.8787,0.887,6.37,563.2,
2026-07-08,12,601229,,0.9897,0.1831,1.9612,0.5898,9.07,1288.3,
2026-07-08,13,601818,,0.9889,0.1832,2.7934,0.3866,3.06,1418.4,
2026-07-08,14,002839,,0.988,0.1888,1.8926,0.5023,4.13,100.9,
2026-07-08,15,601963,,0.988,0.1597,1.6308,1.3664,9.89,201.2,新
2026-07-08,16,002966,,0.9867,0.1558,1.57,1.1404,7.38,324.4,
2026-07-08,17,601658,,0.9858,0.1365,1.7002,1.0346,5.06,3667.1,
2026-07-08,18,002936,,0.9858,0.1,2.9894,2.432,1.7,119.5,
2026-07-08,19,601009,,0.9845,0.1629,1.4245,0.991,10.68,1320.8,
2026-07-08,20,601398,,0.983,0.1372,1.5022,0.9008,7.36,19854.5,
