样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS50,RPS60,RPS250,距一年高点价格差,平台调整天数,平台深度,平台缩量比,平台收敛比,R09核心质量分
历史观察,2017-11-27,601318,中国平安,51.88,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-10-19,28,持续,无平台信号,True,中,多头趋势,1.1643721318314562,0.6789644012944986,0.8,99.12087912087912,97.73085408131107,99.18207681365575,-0.06235315380444595,,,,,0.6846131367917161
历史观察,2017-11-28,601318,中国平安,51.31,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,29,持续,无平台信号,True,中,多头趋势,1.1405924071756366,0.6114949748743719,0.8,98.21204516938519,96.15626969124133,98.79132598649129,-0.07265497921561537,,,,,0.6850185429954385
历史观察,2017-11-29,601318,中国平安,51.09,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,30,持续,无平台信号,True,中,多头趋势,1.1314142678347938,0.6066037735849057,0.8,98.24396362496081,96.8494013862634,98.86363636363636,-0.07663112235676839,,,,,0.6854050019573494
历史观察,2017-11-30,601318,中国平安,49.32,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,31,持续,无平台信号,True,中,多头趋势,1.0575719649561952,0.49726775956284164,0.7916666666666666,98.2126058325494,96.62992125984252,98.86403975860844,-0.10862100126513641,,,,,0.6852805974438803
历史观察,2017-12-01,601318,中国平安,48.04,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.3,2017-10-19,32,持续,无平台信号,True,中,多头趋势,1.0041718815185647,0.44264264264264264,0.7833333333333333,97.33792671468838,95.18261964735515,98.5455835402625,-0.1317549249954817,,,,,0.6853343878053249
历史观察,2017-12-04,601318,中国平安,48.95,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.1,2017-10-19,33,持续,无平台信号,True,中,多头趋势,1.0421360033375056,0.4465130023640662,0.775,98.12147777082029,96.3172804532578,98.44026940801133,-0.11530815109343928,,,,,0.685162865653468
历史观察,2017-12-05,601318,中国平安,50.23,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.0,2017-10-19,34,持续,无平台信号,True,中,多头趋势,1.0955360867751356,0.4994029850746269,0.7666666666666667,98.9674593241552,97.29389553178099,98.9719957461893,-0.09217422736309422,,,,,0.6852876566040738
历史观察,2017-12-06,601318,中国平安,48.96,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.5,2017-10-19,35,持续,无平台信号,True,中,多头趋势,1.042553191489362,0.49954058192955597,0.7583333333333333,98.4985924304035,96.8229002831079,98.61849096705633,-0.11512741731429599,,,,,0.6855342698862493
历史观察,2017-12-07,601318,中国平安,48.42,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,36,持续,无平台信号,True,中,多头趋势,1.0200250312891117,0.5159674389480275,0.75,98.24945295404814,96.79446888749214,98.61898016997166,-0.12488704138803541,,,,,0.6851532827043003
历史观察,2017-12-08,601318,中国平安,50.43,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.7,2017-10-19,37,持续,无平台信号,True,中,多头趋势,1.1038798498122655,0.5613003095975233,0.7416666666666667,98.65708931917551,97.42462311557789,98.83227176220807,-0.08855955178022767,,,,,0.6849595970972258
历史观察,2017-12-11,601318,中国平安,51.67,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.8,2017-10-19,38,持续,无平台信号,True,中,多头趋势,1.1556111806424698,0.5382554331646323,0.7416666666666667,98.7511707773962,97.9905808477237,98.79731163777856,-0.06614856316645579,,,,,0.6852299126865647
历史观察,2017-12-12,601318,中国平安,50.23,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.1,2017-10-19,39,持续,无平台信号,True,中,多头趋势,1.0955360867751356,0.5097685602645023,0.7333333333333333,98.06612601372426,96.98870765370138,98.51432614078529,-0.09217422736309422,,,,,0.6850827236483965
历史观察,2017-12-13,601318,中国平安,50.88,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.4,2017-10-19,40,持续,无平台信号,True,中,多头趋势,1.1226533166458075,0.48815443112021084,0.725,98.40972871842844,97.14644089056131,98.55123674911661,-0.08042653171877812,,,,,0.6853262506524089
历史观察,2017-12-14,601318,中国平安,50.09,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,41,持续,无平台信号,True,中,多头趋势,1.0896954526491451,0.4736687260959105,0.7166666666666667,98.22263797942001,97.33458764502979,98.55174849876369,-0.09470450027110056,,,,,0.6852137851813922
历史观察,2017-12-15,601318,中国平安,49.65,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.1,2017-10-19,42,持续,无平台信号,True,中,多头趋势,1.0713391739674591,0.44373364350101774,0.7083333333333334,98.13084112149532,97.43188224240527,98.69442484121383,-0.10265678655340682,,,,,0.6846706732990847
历史观察,2017-12-18,601318,中国平安,49.85,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.7,2017-10-19,43,持续,无平台信号,True,中,多头趋势,1.079682937004589,0.4495492875835998,0.7,98.69158878504672,98.12147777082029,98.55481142051462,-0.09904211097054039,,,,,0.6846874006906494
历史观察,2017-12-19,601318,中国平安,51.91,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.0,2017-10-19,44,持续,无平台信号,True,中,多头趋势,1.1656236962870254,0.5033304373008975,0.7,99.00373599003736,98.6232790988736,98.59055673009162,-0.06181095246701607,,,,,0.6847723560446376
历史观察,2017-12-20,601318,中国平安,52.16,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.9,2017-10-19,45,持续,无平台信号,True,中,多头趋势,1.1760534000834375,0.5514574657941702,0.7,98.91033623910336,98.84266499843604,98.66291344123856,-0.05729260798843305,,,,,0.6850913831608814
历史观察,2017-12-21,601318,中国平安,52.84,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.7,2017-10-19,46,持续,无平台信号,True,中,多头趋势,1.2044221944096791,0.5293777134587556,0.7,98.66168689698101,98.53079087214755,98.55786141399929,-0.04500271100668707,,,,,0.6855420640907283
历史观察,2017-12-22,601318,中国平安,52.22,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.5,2017-10-19,47,持续,无平台信号,True,中,多头趋势,1.1785565289945765,0.522005246283882,0.7,98.50746268656717,98.34478450968145,98.90998593530239,-0.05620820531357307,,,,,0.685198385857621
历史观察,2017-12-25,601318,中国平安,52.32,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.2,2017-10-19,48,持续,无平台信号,True,中,多头趋势,1.1827284105131417,0.545642540620384,0.7,98.1981981981982,98.43896347174524,98.98102600140548,-0.054400867522139906,,,,,0.684822374869386
历史观察,2017-12-26,601318,中国平安,52.16,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.0,2017-10-19,49,持续,无平台信号,True,中,多头趋势,1.1760534000834375,0.5739287869643934,0.7083333333333334,97.98136645962732,98.34684965689333,99.0165086055497,-0.05729260798843305,,,,,0.6847399688118472
历史观察,2017-12-27,601318,中国平安,49.63,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.7,2017-10-19,50,持续,无平台信号,True,中,多头趋势,1.066194837635304,0.4232864926871238,0.7,96.70909655386527,98.16027439975055,98.98281304805332,-0.10301825411169341,,,,,0.684696459287882
历史观察,2017-12-28,601318,中国平安,49.8,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.2,2017-10-19,51,持续,无平台信号,True,中,多头趋势,1.073272273105745,0.40123804164321886,0.6916666666666667,96.18367980142725,98.25381976925476,98.98352611286366,-0.09994577986625708,,,,,0.6852932303529666
历史观察,2017-12-29,601318,中国平安,49.37,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.0,2017-10-19,52,持续,无平台信号,True,中,多头趋势,1.0553705245628642,0.3993764172335599,0.6833333333333333,95.97149054849706,97.69470404984423,98.87876664330764,-0.10771733236941983,,,,,0.6852917847964584
