code,n_big,n_small,ca_factor_首,ca_factor_末,qfq_factor_首,qfq_factor_末,ca_累计倍数,qfq_累计倍数
002378,0,58,1.0362339262208335,0.9834824932279767,0.35881252211262266,0.9834824932279767,0.949093123031358,2.7409369311790215
002379,0,37,1.0028240402050081,1.0087004757112459,0.24757283233649696,1.0087004757112459,1.0058598869498945,4.074358507722837
002380,0,66,1.040257651798945,0.9944579163753932,0.30423604910529256,0.9944579163753929,0.9559727002782924,3.268705070618448
002381,4,34,1.153131750512898,0.9993086351752855,0.23357858967752437,0.9993086351752855,0.8666040413255519,4.278254426293601
002382,2,41,1.0566006801194314,0.9986682651299741,0.4339746821797128,0.9986682651299741,0.945170946716683,2.301213195465667
002383,0,42,1.0036604011624732,1.0005455684214606,0.33115540902726537,1.0005455684214606,0.9968965272143795,3.021377701063254
002384,2,59,1.0067608042622158,0.9822070760050454,0.3194274359643511,0.9822070760050459,0.9756111599168145,3.074898914176748
002385,2,43,1.0005238525014948,0.995609733880294,0.1907080299019095,0.9956097338802935,0.995088454304298,5.220596816989743
002386,1,33,1.040667393323107,1.0006119360350374,0.4966260018159899,1.0006119360350372,0.9615098372976185,2.0148198692298522
002387,2,25,1.0020788011833037,0.9986863577167018,0.6633580427558687,0.9986863577167018,0.9966145941191491,1.505501242688998
002388,0,52,1.020314125190372,0.9973267235424199,0.47830924910755296,0.9973267235424199,0.9774702701056275,2.085108589062973
002389,2,60,1.0071480516204863,1.0000105002283126,0.48366061671785465,1.0000105002283124,0.9929131060913146,2.0675871999139273
002390,0,35,1.0326600433718378,0.9997034713897883,0.1811454315282598,0.9997034713897879,0.9680857488448572,5.51878931174606
002391,0,35,1.1833992926704173,1.0013637889050881,0.32488798180543577,1.0013637889050881,0.8461757541239067,3.0821816902564603
002392,3,26,1.0224773586308629,1.0035762350444222,0.4660643206345131,1.0035762350444222,0.9815143842287618,2.1532998571487414
002393,0,30,1.1705546189583047,1.000563045733542,0.4751499875624081,1.000563045733542,0.8547768976589567,2.105783588181456
002394,1,38,1.1422384094536249,0.9980674207507344,0.38660505640121573,0.9980674207507348,0.8737820515317352,2.5816201941108297
002395,2,51,1.0503116932754855,0.9985306278323638,0.308685050977377,0.9985306278323639,0.9506993345169394,3.234787770482428
002396,0,44,1.066874790058579,0.9994295717056534,0.46218899274453323,0.9994295717056529,0.9367824425308405,2.162382893999533
002397,4,37,1.2642581516360911,1.000277859176702,0.19300571552189869,1.000277859176702,0.7911974764665198,5.182633356073899
002398,2,36,1.0932786506864056,1.0013624699917774,0.25276692845139104,1.0013624699917778,0.91592611761245,3.961603980895575
002399,2,26,1.0723835080330746,0.999702559916529,0.5323324303638689,0.9997025599165289,0.9322248546605736,1.8779666668686619
002400,2,49,1.0552260694563167,0.9991899103513099,0.12577820993389457,0.9991899103513096,0.9468965364607811,7.944062098486337
002401,2,64,1.01553743511076,0.9993973807636884,0.5184823013380574,0.9993973807636881,0.9841068839128405,1.9275438682950676
002402,4,51,1.2680703195207779,0.9930380079932958,0.12193270372187957,0.9930380079932958,0.7831095742139752,8.144148187334135
002403,0,34,1.0237040111831037,0.9965977352654779,0.6934066690485762,0.9965977352654778,0.973521373735462,1.4372485580978192
002404,2,37,1.2644841483068585,1.000840443239507,0.3242477536386985,1.0008404432395066,0.7915009805220811,3.086653437095879
002405,4,55,1.0185152276715022,0.9985910819992264,0.3641662108543814,0.9985910819992264,0.9804380483168369,2.742129973169124
002406,4,41,1.192250191476587,1.0011777602058147,0.35140255733853343,1.0011777602058145,0.8397379739279962,2.8490907060795863
002407,0,74,1.0999780263663443,0.9870025132473292,0.24869269226709964,0.9870025132473297,0.8972929363941776,3.9687636345473085
002408,4,35,1.1603851696171232,1.0005111453881106,0.23663521611546226,1.0005111453881106,0.8622233130730513,4.2280737491748805
002409,2,51,1.035270585979766,0.9845072746319503,0.4663742736782572,0.9845072746319501,0.950966141571796,2.1109810943627285
002410,1,41,1.1696887455043246,0.9995540769976521,0.2258163691318223,0.9995540769976524,0.8545470586422399,4.42640221716679
002411,2,42,0.9720662226725175,0.9812662256547945,0.6335704803131657,0.9812662256547943,1.009464378833145,1.5487877925906004
002412,0,24,1.0907292195321945,0.9877485361998278,0.2540078001085481,0.9877485361998278,0.9055854730136098,3.888654347534689
002413,1,31,1.0976883395438715,0.9970374602638887,0.30778145681758157,0.9970374602638887,0.9083065059051217,3.2394331697988585
002414,7,38,1.148880802983367,0.999119390343012,0.07261060048799221,0.9991193903430124,0.8696458220457156,13.759965950264235
002415,2,27,1.1928532378264525,0.9954036389310247,0.16765620216097432,0.9954036389310247,0.8344728482648804,5.937171581492062
002416,0,48,1.143333630421273,1.000331772293288,0.5552520508310884,1.0003317722932874,0.8749255210176102,1.8015814093725795
002417,1,34,1.0025241448275046,0.9959372780350931,1.0025241448275046,0.9959372780350931,0.9934297175520448,0.9934297175520448
002418,2,46,1.0240109383095928,0.9983936478633902,0.3279311584844626,0.9983936478633902,0.9749833820247167,3.044522065172085
002419,2,41,1.2323651295493003,0.9994984308312003,0.4628107312596974,0.9994984308312003,0.8110408245620647,2.1596267400946476
002420,2,35,1.0008919246023793,0.9978976438340565,0.9966377492752201,0.9978976438340565,0.997008387524445,1.001264144931047
002421,0,52,1.070121068471174,0.9936586731673405,0.1414238963629112,0.9936586731673405,0.9285479021424452,7.026101661189489
002422,0,37,1.0572835510137328,1.0020347605700468,0.27529806884243735,1.0020347605700468,0.9477445852716492,3.639817615805893
002423,2,47,1.0101095457690699,1.003075364660309,0.9126458026228992,1.003075364660309,0.9930362195484399,1.0990850577272362
002425,0,44,1.0177792340269556,0.9983014969258784,0.45748982943873945,0.9983014969258782,0.9808625127631939,2.1821282850170043
002426,0,45,1.084315652302932,0.9950613067355004,0.19408017710926515,0.9950613067355004,0.9176860120225433,5.1270630600016975
002427,0,45,1.007021355186512,1.0031004900125875,0.6416748426309853,1.0031004900125875,0.996106472664427,1.5632535723228456
002428,0,55,1.003678609114616,0.9876495794745654,0.49203327877807207,0.9876495794745654,0.9840297187820011,2.0072820723169773
002429,4,32,1.1165094858355913,0.9884185241862163,0.16144677451848624,0.9884185241862163,0.8852755276382518,6.1222562490589665
002430,0,52,1.027857505929678,0.9999451193955884,0.8405798626254827,0.9999451193955883,0.9728441088642503,1.189589667628179
002432,0,65,1.0167418451935746,0.9951859531210396,0.5968199776745426,0.9951859531210394,0.9787990509346736,1.6674809663689465
002433,2,35,1.0109521161117145,1.0186750246771117,0.24258736350092086,1.0186750246771117,1.007639242692424,4.199208936426092
002434,0,29,1.1428537780093377,0.9988702505995887,0.264932522341445,0.9988702505995891,0.8740140425833438,3.7702817372955266
002435,3,26,1.0509929241394205,0.9999999999999999,0.21389841477810748,1.0,0.9514811917680845,4.675116461416385
002436,3,59,1.196074907678389,0.9768086154313586,0.15245985671158832,0.9768086154313594,0.8166784614914866,6.4069889379419385
002437,1,26,1.23997623152415,1.005574256696086,0.12712990678992828,1.005574256696086,0.8109625258381423,7.909816675612881
002438,0,42,1.018930527267436,0.9937189179122891,0.4609945833536985,0.9937189179122887,0.9752567926070883,2.1555978178378226
002439,3,52,1.0301894087243486,0.9996289163365613,0.23928513790856112,0.9996289163365613,0.9703350741824948,4.177563742878812
002440,5,37,1.2583579511098353,1.012714611646091,0.2279009315323538,1.0127146116460912,0.8047905691325,4.443661571880508
002441,0,51,1.1378024997980392,1.0019071068528436,0.3497878773961207,1.0019071068528438,0.8805632849555901,2.864327701437818
002442,0,38,1.0052773515539901,1.0034992902715383,0.9183035505146417,1.0034992902715383,0.9982312729121936,1.0927751392327194
002443,2,34,1.0649526320112463,0.9939664091379891,0.52455788656874,0.9939664091379891,0.9333433049137648,1.8948650560565654
002444,1,38,0.9952445921667331,1.0004987952814366,0.43973791547892227,1.0004987952814364,1.0052793083791238,2.27521612320326
002445,0,40,1.0301899992758023,0.999995057915394,0.28954853588330626,0.999995057915394,0.9706899296424595,3.4536353460216134
002446,2,45,1.0193932881840728,0.9985524389975132,0.2640022417843134,0.9985524389975129,0.9795556342894065,3.7823634839181324
002447,4,24,1.0315557902178365,1.0029293904840164,0.21841221301783656,1.0029293904840164,0.972249295670402,4.591910757307846
002448,1,39,1.1318458921498016,0.9863418614385392,0.1648225434854228,0.986341861438539,0.8714453692676346,5.984265505074995
002449,0,45,1.0453544862416018,1.00239359490743,0.6569536515879156,1.00239359490743,0.9589030401652262,1.5258208740975185
002450,2,20,0.982330965959063,1.0,0.20978729233915114,1.0,1.017986844203457,4.766732955318176
002451,2,58,1.0128657836137074,1.0013841565042494,0.48889461168248427,1.0013841565042494,0.988664216626517,2.0482617983006217
002452,4,38,1.092014323518955,0.9987961700279446,0.22317203387472742,0.9987961700279447,0.914636510269737,4.475453992540107
002453,0,45,1.0206543787888376,1.0051156219728214,0.49188477403256625,1.0051156219728214,0.9847756918120949,2.043396492501058
002454,0,47,1.132117777636296,0.99842102833794,0.31246630474465925,0.99842102833794,0.8819056180024871,3.1952918224377127
002455,0,53,1.1048874429652817,1.0032358371091814,0.24011501192282564,1.003235837109181,0.9079982250650898,4.178147084912903
002456,2,52,1.058706473030862,0.9980318946099099,0.09859183061701261,0.9980318946099095,0.9426898956731103,10.122866046445973
002457,0,43,1.012614790323206,0.9940763915147628,0.850469478563956,0.9940763915147629,0.9816925458865498,1.1688560454788943
002458,4,37,1.1119731375094197,1.003889116854705,0.2398641367485993,1.0038891168547055,0.9027997916417301,4.185240571861219
002459,0,48,1.0129044564488896,0.9971859341288962,0.4897242197871741,0.9971859341288962,0.9844817324872867,2.036219353337796
002460,3,62,1.1613534092571571,0.9936053178780271,0.10764693782936266,0.9936053178780271,0.8555581013996182,9.230223710153725
002461,0,32,1.0392502820312017,1.002491358732645,0.4358772866761179,1.0024913587326447,0.9646293833794185,2.2999394310664183
002462,0,39,1.0230788265223265,0.999117739359334,0.830047574398519,0.999117739359334,0.9765794320615142,1.2036873188664265
002463,2,58,1.0677392469481364,0.9904878949438165,0.5303428754256616,0.9904878949438165,0.9276496089985233,1.8676368455950978
002464,3,38,1.0673945758200896,0.9977201299763615,0.27408957975468784,0.9977201299763615,0.9347247518189826,3.6401242647361065
002465,3,41,1.091688864691931,0.997012099329057,0.1443702975814492,0.9970120993290573,0.9132749555070425,6.905936442823873
002466,5,60,0.771128621225843,1.0041796350891585,0.17832897671110037,1.0041796350891585,1.3022206768733864,5.631051406278
002467,5,49,1.2030078262468504,0.9990883796162848,0.1735256515171623,0.9990883796162844,0.8304920033091102,5.75758322116123
002468,0,28,1.0040334460374907,1.0005524557099454,0.6577157618343474,1.0005524557099452,0.9965329936554571,1.5212535775628024
002469,0,46,1.1179584105490201,1.0005414538365571,0.240810984546814,1.0005414538365576,0.8949719814220991,4.154882949876611
002470,2,33,1.0717063634510813,0.9997556213549579,0.23827512852994737,0.9997556213549579,0.9328633807263872,4.195803513035582
002471,3,36,1.0938205298228107,0.9936292128420292,0.1893529500911011,0.9936292128420298,0.908402416805057,5.247497925772886
002472,0,45,1.0420446376742512,0.9943999470423064,0.457388401715682,0.9943999470423064,0.9542776874335409,2.1740821221357445
002473,0,21,0.980948693628971,1.0,0.9633335200337055,1.0,1.0194213076532572,1.0380620825537261
002474,2,60,1.028249453465039,1.0009636284700802,0.32694588854368906,1.0009636284700805,0.9734638079281153,3.06155747340534
002475,6,49,1.1047261179344954,0.9928232568075964,0.06128694520543465,0.9928232568075973,0.8987053358201366,16.19958791353755
002476,0,47,1.0104274743206703,0.9986414696463247,0.5784611211730372,0.9986414696463249,0.9883356252933745,1.7263761264045223
002477,1,19,1.0686886604084742,0.9786991273844283,0.1980256720753143,0.9786991273844283,0.915794434471074,4.942284084319146
002478,2,38,1.3651258708953125,0.9992845353785841,0.337655746968929,0.9992845353785841,0.7320090818608597,2.9594773503752565
002479,3,34,1.0712475485743151,1.0007817447289171,0.4395300982716003,1.0007817447289171,0.9342208027087872,2.2769356380015204
002480,0,32,1.002553944953067,1.0010250418244644,0.49875072487290417,1.0010250418244644,0.998474991658754,2.0070648360051084
002481,2,43,1.014696586726249,1.0004680159707229,0.19276300248835357,1.0004680159707224,0.9859775119561285,5.19014542757586
002482,0,33,1.0491585941102917,0.9999849606152942,0.38079185815665006,0.9999849606152936,0.9531304096720499,2.626067073639794
002483,0,42,1.057300736851847,1.0004960658086646,0.5138182302780401,1.0004960658086641,0.9462738754800072,1.9471789960960908
002484,2,61,1.058798452902997,0.9769704405157615,0.26599996315773267,0.9769704405157618,0.9227161579591652,3.672821713649779
002486,2,41,1.0390074721788245,1.002670862137739,0.2427990443290591,1.002670862137739,0.9650275758220614,4.129632655303395
002487,2,59,1.0100725015094956,0.9970422888097241,0.3219837024572507,0.9970422888097239,0.987099725336252,3.0965613513997643
002488,5,52,1.1005975518108733,1.0073967562504988,0.25361140798162285,1.0073967562504986,0.9153180057442195,3.972205999201331
002489,4,34,1.734323131657862,0.9961250244866087,0.1709550112952217,0.9961250244866081,0.5743595332978116,5.8268255311124095
002490,0,64,0.99994418585987,1.0048101265303229,0.9941774950532963,1.0048101265303229,1.0048662122739067,1.0106949026003214
002491,3,46,1.1242914242936475,0.9728762350897558,0.24342835576855165,0.9728762350897561,0.8653238956269541,3.9965608444348755
002492,0,47,1.0457389472006327,1.000271090693103,0.302229921492398,1.0002710906931032,0.9565208347367726,3.3096362059514446
002493,6,41,1.2574423935493695,1.0054659577185252,0.13183305220431615,1.0054659577185248,0.7996119447511285,7.626812403313274
002494,0,35,1.0396330237408775,1.0015372598726693,0.37518843703363475,1.0015372598726695,0.9633565277379036,2.6694246437634326
002495,2,43,1.0916906183478348,1.0019594194979642,0.2865114739598208,1.0019594194979637,0.9178052853603617,3.4971005022942796
002496,2,41,1.0665810528281021,0.9998438087272642,0.11481264361780069,0.9998438087272642,0.9374288115058108,8.708481724849397
002497,0,63,1.0603787558192475,0.9956374078042728,0.4474689740089901,0.9956374078042728,0.9389450725415981,2.2250423283744123
002498,2,48,1.1803918371979536,0.9934922966617519,0.18416966967189935,0.9934922966617528,0.8416631370648335,5.394440346402707
002499,2,34,0.99776621136566,1.0032442837613387,0.5860670617380297,1.0032442837613387,1.00549033664728,1.711825061087951
002500,1,43,0.9646343334119228,1.0017919195268792,0.7868016228653232,1.0017919195268792,1.0385198668842002,1.273245873437091
002502,0,44,0.9946659546323043,1.0,0.23307760205958072,1.0,1.0053626499860122,4.290416544376383
002503,6,33,1.4081512434335224,1.0000000000000004,0.09305576896801,1.0,0.7101509902882883,10.746244011413976
002504,0,20,1.0025214570084708,1.0,0.2942103503697201,1.0,0.9974848847465122,3.3989286873944025
002505,0,29,1.0015345488657474,0.999589024178109,0.15973437780952912,0.999589024178109,0.9980574562406841,6.257820250629089
002506,1,34,0.33468821014802363,0.9930060209948769,0.33468821014802363,0.9930060209948769,2.966958473247973,2.966958473247973
002507,7,34,1.2709825672868764,1.0013845996958841,0.12769580394857413,1.0013845996958837,0.7878822459646366,7.841953836628516
002508,2,35,1.1775995508225194,0.9995158242229555,0.19968387542049007,0.999515824222955,0.8487739516585434,5.005490914667976
002509,2,26,1.0227817577549823,1.0,0.1359031341751314,1.0,0.9777256901755967,7.358182032147628
002510,3,54,1.1204262129778606,0.9987851541771418,0.23198324851653715,0.9987851541771416,0.8914332265777484,4.305419294557134
002511,6,31,1.0696363875457433,1.000689417649501,0.15666491378503158,1.000689417649501,0.9355416750037462,6.387450728263261
002513,0,50,0.9998644643450465,0.9994157848534715,0.9850302494490357,0.9994157848534715,0.9995512596881129,1.01460415597641
002515,6,42,1.063454653705268,0.9785604899044199,0.174756332882202,0.9785604899044199,0.9201713364034267,5.599570978432228
002516,4,37,1.407406987377644,0.9945318764484323,0.13462029641817838,0.9945318764484328,0.7066412809996754,7.38768152284455
002517,1,60,1.0210649899655184,1.0001869880964533,0.31559712748931773,1.0001869880964531,0.9795527198814542,3.169189136964839
002518,0,67,1.0748231717525432,0.9823273483402302,0.3111938801358712,0.9823273483402304,0.9139432179699897,3.1566409593637696
002519,4,38,1.314147213206053,0.9915304761151291,0.17400980024748963,0.9915304761151291,0.7545048729328783,5.698130074886018
002520,5,60,1.2013546965009083,0.995754024481651,0.2688726536665753,0.995754024481651,0.8288593097291796,3.7034410562126916
002521,0,32,1.086778319701495,0.9976437662188393,0.37381304540065147,0.99764376621884,0.9179827644085333,2.668830792541146
002522,5,45,1.2078617174110542,1.0037264996352266,0.18692563268033183,1.003726499635227,0.8309945461195893,5.369656826850149
002523,3,45,1.0926293111868213,1.0009703255635978,0.21245811732124,1.0009703255635982,0.9161115442494738,4.711377179578954
002524,2,37,1.0021377712127755,0.9978207592294481,0.5256757349876077,0.9978207592294481,0.9956921971136734,1.8981678110993099
002526,4,37,1.028759530085355,0.9983793307354311,0.3342868410687686,0.998379330735431,0.9704690955840737,2.986594768562987
002527,4,42,1.0325663809120527,0.9972327176499952,0.36565987709043896,0.9972327176499954,0.9657807343767597,2.7272139497091965
002529,2,64,1.0065790300555202,1.001573677248883,0.8002885061102717,1.001573677248883,0.9950273623260748,1.2515157591315904
002530,0,46,1.0156655729833928,0.9992966026240723,0.6085193892618151,0.9992966026240723,0.9838835037883201,1.642177094531536
002531,4,45,1.1765833855610013,0.9972114283369182,0.123255989533404,0.9972114283369182,0.8475484530673042,8.090571761355749
002532,0,44,1.031601183821211,1.00026252503465,0.23513068275174795,1.0002625250346504,0.9696213427455777,4.2540706016268075
002533,0,37,1.1632026062441847,1.0000948096181828,0.41051028080499175,1.0000948096181828,0.8597769677007054,2.436223540265649
002534,2,54,1.0957098932291665,0.9929014315007266,0.4339699537066888,0.9929014315007266,0.9061718230676433,2.287949714075846
002535,0,37,1.0117926989147,0.9999038143237353,0.7473165629997216,0.9999038143237353,0.9882496833553778,1.3379923098587978
002536,1,54,1.2462192743906477,0.9793823980709407,0.17626473399066692,0.9793823980709407,0.785882884494641,5.556315071639903
002537,0,38,1.0686490889605615,0.999102694281663,0.22065619169010106,0.999102694281663,0.9349212052886846,4.527870650848744
002539,1,47,1.1596473022676728,0.995284721335296,0.30139281818031927,0.9952847213352956,0.8582650253995605,3.302284133193347
002540,5,40,1.3091019808399937,0.9999073509146389,0.12694016830294527,0.9999073509146383,0.7638116552791723,7.87699720492208
002541,2,47,1.0467823844892319,1.0021154980560052,0.45328529521525934,1.0021154980560054,0.9573293483964945,2.2107831615850535
002543,1,41,1.4608131425033166,0.9998201379360622,0.16743189726915433,0.9998201379360622,0.6844271240760638,5.971503364910249
002544,2,45,1.0302163300537526,0.9964535199482754,0.31720734887009194,0.9964535199482758,0.9672274559036396,3.1413317613784546
002545,2,33,1.346779497437517,1.004509899017008,0.2453523958891889,1.0045098990170083,0.7458607002321193,4.09415157890158
002546,4,44,1.3780666178884828,1.0067349600396438,0.17981847961548839,1.0067349600396434,0.7305415768522097,5.598617907305061
002548,3,41,1.1416726270610549,0.9997045554378156,0.3169735545980936,0.9997045554378153,0.8756490536269579,3.153905242048946
002549,0,58,1.0326050536934785,1.0106109355250785,0.271216823839197,1.010610935525078,0.9787003578088929,3.7262103479401554
002550,4,36,1.4558985576230974,1.001729403451382,0.09398622391775419,1.0017294034513815,0.6880489016259533,10.658257792418372
002551,2,37,1.0278488827862375,0.99975143681536,0.2740715375382262,0.9997514368153596,0.9726638356654993,3.647775488820757
002552,2,59,1.0145296973894267,0.9773160036060273,0.4807305216442707,0.9773160036060273,0.9633192661790413,2.032980972922743
002553,2,67,1.135910119559135,1.000078800491934,0.2038286272890227,1.000078800491934,0.8804207157517716,4.906468800743348
002554,2,46,1.032343774265225,0.9991407020452276,0.3196627136003038,0.9991407020452279,0.9678371943070709,3.1256091484430115
002555,3,56,1.266203180870854,0.9970936670738408,0.13239798939760195,0.9970936670738417,0.7874673528999285,7.531033300509483
002556,0,55,1.0483681589367462,1.000556920887612,0.5074431341363665,1.0005569208876122,0.9543946106703352,1.9717616686064567
002557,2,26,1.1639919105600807,1.0023062364754418,0.4549345088650739,1.0023062364754411,0.8610938163592218,2.2031879686944316
002558,0,45,1.0405925613847369,0.9889083396205707,0.22322908798818344,0.9889083396205703,0.9503319323219176,4.430015588617724
002559,2,47,1.2234480702841228,0.9897060234957267,0.2660113435300857,0.9897060234957252,0.8089481258210542,3.7205406745513097
002560,5,44,1.1497837547141725,0.9968618485747139,0.21875191746869402,0.9968618485747144,0.8669994200975002,4.5570427912586275
002561,0,38,1.077344534921669,1.000395652968989,0.7122032292566501,1.000395652968989,0.9285754190433845,1.4046491392816833
002562,4,44,1.032593634100861,0.9993941804213529,0.2853306313923734,0.9993941804213528,0.9678484811613072,3.502582865164001
002563,5,30,2.2321040619345847,1.000838834927808,0.1384549423030858,1.0008388349278075,0.448383591068049,7.228624838374595
002564,0,47,1.0125130563033913,1.0001747044658151,0.4968250341448381,1.0001747044658151,0.9878141306319322,2.013132663871034
002565,0,59,1.0696503653618097,1.0124444937438706,0.3061927959543146,1.0124444937438706,0.946519093088339,3.3065588319554458
002566,0,29,1.0070077059109552,0.9976207557077457,0.6149651145756414,0.9976207557077456,0.9906783730172969,1.6222395906085776
002567,0,41,1.0579359854747727,1.000277802384676,0.3867376263750549,1.0002778023846761,0.9454993649126876,2.586450694649026
002568,5,49,1.2068820750001354,0.9993005758313334,0.2244512863715275,0.9993005758313328,0.8280018375707678,4.452193578330491
002570,0,35,1.0431171343909484,0.9988106232748875,0.3996986868810342,0.9988106232748875,0.9575248937484566,2.4989089433065166
002571,0,39,1.0059126484921372,0.9992192276669494,0.5007727222594721,0.9992192276669494,0.9933459223967197,1.9953547452794573
002572,1,33,1.2546707229069645,0.9982839851815082,0.16757314313296853,0.9982839851815074,0.7956541640411995,5.95730298135766
002573,4,33,1.0504537645233365,1.000190199590976,0.236782757677793,1.000190199590976,0.9521506165907564,4.224083752550959
002574,0,28,1.0187822203632975,0.9981975710738016,0.4231664927638181,0.9981975710738018,0.979794848321798,2.358876678903133
002575,2,32,1.0247283216555778,1.0011034468735762,0.2251127353213926,1.0011034468735762,0.9769452309624539,4.447120441428179
002576,0,50,1.0037626375152437,0.9981138167158682,0.9531723899613663,0.9981138167158682,0.9943723539926144,1.0471493165641563
002577,0,37,1.010486596781293,0.99946514538572,0.7458890672160604,0.99946514538572,0.9890929266843521,1.339964867853743
002578,2,36,1.0209058072692991,0.9987068838298007,0.19355416625528923,0.9987068838298006,0.9782556595511238,5.159831499119224
002579,0,61,1.0237762953367175,0.9776997767425459,0.34678239737171707,0.9776997767425459,0.9549935676338187,2.8193466108792906
002580,2,66,1.0286932037991658,0.9885491663406839,0.33345022992780354,0.9885491663406839,0.9609756948814067,2.9646078413402748
002582,3,38,1.216501242202177,1.0006575000034243,0.3199076342160969,1.0006575000034243,0.8225700601768228,3.127957550795685
002583,4,32,1.0311630783025922,0.9991261548302952,0.178559635426415,0.9991261548302948,0.9689312736788119,5.5954760013051095
002584,1,66,1.0666548058285181,0.9857354034292947,0.3805959813380712,0.9857354034292947,0.9241372166917958,2.589978485752054
002585,0,54,1.0213547664258968,0.9715305854177612,0.5256527549780828,0.9715305854177614,0.9512175566747594,1.8482364568949505
002587,3,54,1.1381990083099827,0.9959290749241649,0.1728347971191579,0.9959290749241649,0.8750043425208545,5.762318072080932
002588,3,29,1.210196793018819,1.0010051279609513,0.12296562787579318,1.0010051279609515,0.8271424397547427,8.140527928439163
002589,0,37,1.0557911458841542,1.0011379322139549,0.10493314035798722,1.0011379322139549,0.9482348247726297,9.540722109321214
002590,2,52,1.0277723660674203,0.9968020729792956,0.275543473879845,0.9968020729792956,0.9698665831942663,3.6175854900267628
002591,2,42,1.0144297682702126,0.9994442184308365,0.36568068182339925,0.9994442184308365,0.9852276122920475,2.733106418001882
002593,0,48,1.0860016854665717,1.0010065227131135,0.2895619851030131,1.0010065227131137,0.9217356990408885,3.456968021396181
002594,0,44,1.1032325576048307,0.9950740796263976,0.31437242551158046,0.9950740796263976,0.9019622134672582,3.1652715024452496
002595,2,33,1.4258874010016005,0.9992344821008439,0.1397978005176627,0.9992344821008443,0.7007807779204315,7.147712470444744
002596,0,51,1.0358315386608716,1.0011216155129044,0.20448491502258492,1.0011216155129044,0.9664907643255963,4.895821363655762
002597,0,43,1.136272273449656,0.9984129417427321,0.2947773720844223,0.9984129417427323,0.8786740335673324,3.387006725390012
002599,0,56,1.0257158913903413,1.002484480228865,0.2887565597890311,1.0024844802288646,0.977351027359061,3.471728853402643
002600,3,54,1.1054505315738605,0.9936097529664418,0.22877145737391139,0.9936097529664418,0.8988278756823357,4.343241785370341
002601,2,37,0.8337744105136905,0.9964722925371862,0.17099365119815482,0.9964722925371866,1.1951341753499691,5.827539710128954
002602,3,33,1.1212988356673539,0.9988756451327221,0.15695592486301194,0.9988756451327221,0.8908201929401182,6.364051857261975
002603,2,40,1.0763482485752038,0.9993236265241906,0.2983783616599631,0.9993236265241906,0.9284389395783631,3.3491826316247297
002604,2,16,1.0089051820506343,1.0,0.3650730978841395,1.0,0.9911734202489334,2.739177457324896
002605,2,46,1.1476903724850922,1.0039184736150755,0.20363518735579675,1.003918473615075,0.8747293675046627,4.929985267531403
002606,0,69,1.0189470110114713,1.0085541459112057,0.46806973241623834,1.0085541459112057,0.9898003870780788,2.154709172722865
002607,3,48,1.023198335344375,1.0062845778047511,0.2458988577740437,1.0062845778047511,0.983469717497213,4.092270240349898
002608,2,24,1.0235262584295506,1.0045032399923324,0.35300043813665577,1.0045032399923324,0.9814142350715982,2.84561471168334
002609,6,51,1.0641727721669232,0.9996045392625468,0.17891470333260096,0.9996045392625466,0.9393254229076926,5.587045226821241
002610,3,39,0.9892449723800795,1.0,0.12098487378190498,1.0,1.0108719558048846,8.265496080135303
002611,2,45,1.1424526562936113,1.0127949449043923,0.18648532880386617,1.0127949449043923,0.8865093352665838,5.430963129381549
002612,1,57,1.1926956199964114,0.9993566161048543,0.3695756495913129,0.9993566161048548,0.8378974478902347,2.7040651006362877
002613,2,41,1.014005571067665,1.0015188403459123,0.4084491148714561,1.0015188403459123,0.9876857375560519,2.452003943407008
002614,4,46,1.0591129059862163,0.9999479834127414,0.3528183477079297,0.9999479834127416,0.9441372848550248,2.8341722869824197
002615,7,41,1.2363222306855126,0.9989548885241483,0.17729089725875266,0.9989548885241483,0.8080052786644873,5.634552613641482
002616,5,28,1.212565699829667,0.9999679874135899,0.19922645324911484,0.9999679874135902,0.82467118074844,5.019253071594964
002617,4,59,1.0593485060479615,1.0012851683293795,0.12844590921618815,1.0012851683293795,0.9451895788901474,7.795383865780497
002618,0,56,1.005419587829636,1.00947807198237,0.33012713425737145,1.0094780719823702,1.0040366074043723,3.0578464089394353
002619,3,36,1.082155806314933,1.0,0.20752748565146828,1.0,0.9240813514694355,4.818638826856161
002621,3,29,1.037980833855874,1.0,0.18181074694938318,1.0,0.9634089256592692,5.5002249139782915
002622,2,56,1.0865706355944142,1.0002296810825337,0.1758983420087445,1.0002296810825335,0.9205381116666684,5.686407669680075
002623,0,57,1.009821333075199,0.9968307580154535,0.9083838266291685,0.9968307580154535,0.9871357688392406,1.0973673559496253
002624,2,38,1.0607539747287804,0.9958266539191433,0.5324207848307773,0.9958266539191432,0.9387913480821619,1.870375241334076
002625,0,46,1.0381703783130247,0.999463752245423,0.22396210690975488,0.9994637522454233,0.9627164992604605,4.46264667731562
002626,5,42,1.200278271309383,0.9974870784294807,0.23543468759620237,0.9974870784294799,0.8310465183555498,4.236788931205775
002627,1,29,1.2114858863687734,1.000417715619116,0.2929312019992124,1.0004177156191163,0.8257774414671071,3.415196840730562
002628,1,32,1.015611511378584,1.0002388320226216,0.5226542947027566,1.0002388320226214,0.9848636223755523,1.9137675556487606
002629,4,46,1.037834155457302,0.9976954364000014,0.2741199831146172,0.9976954364000014,0.961324534516197,3.6396304459964783
