样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS50,RPS60,RPS250,距一年高点价格差,平台深度,平台缩量比,平台收敛比,R09核心质量分
当日观察,2026-08-28,605589,,39.96,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.0,,0,未触发,平台观察,False,缺失,回踩修复,0.5591104174795163,0.19141323792486586,0.625,0.9967414222733373,8.58731071497029,78.96365042536736,-0.45647442872687705,0.18863636,0.67413557,0.5221687,
当日观察,2026-08-28,301511,德福科技,90.5,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.8,,0,未触发,无平台信号,False,缺失,回踩修复,2.1911142454160792,1.5528913963328628,0.7333333333333333,0.7858922752539774,8.414797776499903,95.93967517401391,-0.4664858810351943,0.3882353,0.9070267,0.6337506,
当日观察,2026-08-28,300964,本川智能,57.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=7.5,,0,未触发,平台观察,False,中,回踩修复,0.9566689234935679,0.335798474693783,0.6916666666666667,7.533064979873491,8.29978915085298,90.6999226604795,-0.3292329116862017,0.28651956,0.67671275,0.57385314,0.49930181582192723
当日观察,2026-08-28,301349,信德新材,43.0,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=4.5,,0,未触发,无平台信号,False,缺失,回踩修复,0.6513056835637481,0.2507271669575333,0.7416666666666667,4.5428407130534785,8.16561242093157,88.78576952822893,-0.43121693121693117,0.4635879,0.6511371,0.7221123,
当日观察,2026-08-28,002947,恒铭达,64.64,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=8.4,,0,未触发,无平台信号,False,中,回踩修复,0.5964435663126697,0.3782515991471216,0.5916666666666667,8.37646156795093,8.146444316657082,90.54524361948955,-0.36509183773696097,0.42594317,0.6416281,0.8410945,0.6731137570354445
当日观察,2026-08-28,600105,永鼎股份,39.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.2,,0,未触发,无平台信号,False,高,回踩修复,3.3120260021668466,0.47571375602521315,0.6416666666666667,3.220241518113859,8.069771899559134,99.4199535962877,-0.45449561403508776,0.41628233,1.0158169,0.6996871,0.7131859478074142
当日观察,2026-08-28,003036,泰坦股份,54.19,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.6,,0,未触发,无平台信号,False,缺失,回踩修复,2.598273572377158,2.0088839533592444,0.7583333333333333,0.6133793367835921,7.360552041403105,98.24052590873936,-0.4828705029105831,,,,
当日观察,2026-08-28,300502,新易盛,399.0,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=6.1,,0,未触发,无平台信号,False,中,回踩修复,1.1921872424592057,0.3913589287582384,0.6583333333333333,6.095457159286947,7.073030477285797,96.09435421500386,-0.34642664089501873,,,,0.5392445768765899
当日观察,2026-08-28,603226,菲林格尔,37.08,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.7,,0,未触发,无平台信号,False,缺失,回踩修复,0.6916058394160582,0.1311775472849297,0.625,3.6994441249760395,7.034694268736821,91.8600154679041,-0.37290715372907157,,,,
当日观察,2026-08-28,300853,申昊科技,27.02,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=32.5,,0,未触发,无平台信号,False,缺失,回踩修复,0.5291454442558006,0.19083296606434552,0.55,32.470768640981404,6.900517538815411,65.11987625676721,-0.3041462786505279,0.36348122,0.5446408,0.64102817,
当日观察,2026-08-28,603311,金海高科,27.51,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=11.8,,0,未触发,无平台信号,False,中,回踩修复,1.5401662049861495,0.7097576134244874,0.65,11.769216024535172,6.862181330266437,96.34570765661253,-0.3245764792536213,,,,0.4261259105615313
当日观察,2026-08-28,002975,博杰股份,102.88,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=12.3,,0,未触发,无平台信号,False,中,回踩修复,1.888265019651881,0.7238605898123325,0.5666666666666667,12.325091048495304,6.689668391796051,97.29311678267595,-0.3412728902548342,0.3917544,1.0235915,0.6943495,0.5373718292354203
当日观察,2026-08-28,603256,宏和科技,139.17,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.5,,0,未触发,无平台信号,False,高,回踩修复,3.9456289978678036,1.0111271676300575,0.6083333333333333,0.5367069196856431,6.536323557600153,99.20726991492653,-0.5314141414141414,,,,0.7758553780131364
当日观察,2026-08-28,301369,联动科技,135.75,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=2.3,,0,未触发,无平台信号,False,缺失,回踩修复,2.168767507002801,0.4871822962313759,0.6916666666666667,2.3193406172129576,6.497987349051179,98.08584686774941,-0.4459183673469388,0.29489377,0.95818406,0.5824383,
当日观察,2026-08-28,688668,鼎通科技,258.65,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.9,,0,未触发,无平台信号,False,高,回踩修复,2.123415046491969,0.7741271692159954,0.6166666666666667,1.9168104274487254,6.459651140502204,95.37896365042536,-0.4012731481481482,0.42060915,22.180206,0.73734945,0.7259466914775271
当日观察,2026-08-28,688693,锴威特,74.01,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=6.5,,0,未触发,无平台信号,False,缺失,回踩修复,1.1328530259365994,0.7369162168505048,0.5666666666666667,6.478819244776692,6.306306306306306,93.94818252126836,-0.4713571428571428,,,,
当日观察,2026-08-28,300179,四方达,36.28,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=12.9,,0,未触发,无平台信号,False,中,回踩修复,2.8595744680851065,0.4056567222006975,0.6666666666666666,12.900134176729921,6.248801993482845,98.60788863109049,-0.4148387096774193,,,,0.6388062126618086
当日观察,2026-08-28,688268,华特气体,144.2,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=14.0,,0,未触发,无平台信号,False,中,回踩修复,1.6822916666666665,1.1184075216688703,0.6583333333333333,13.95437991182672,6.114625263561433,96.36504253673627,-0.4799855751893257,0.27338696,14.349719,0.45963427,0.6297188347765582
当日观察,2026-08-28,301123,奕东电子,75.7,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=2.0,,0,未触发,无平台信号,False,缺失,回踩修复,1.0047669491525424,0.32203981837233675,0.6166666666666667,2.031819053095649,5.9612804293655355,89.7525135344161,-0.41313280099232497,0.35667714,0.6730161,0.6362528,
当日观察,2026-08-28,002787,华源控股,21.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=11.4,,0,未触发,平台观察,False,中,回踩修复,1.6473489519112205,0.6203773584905659,0.6333333333333333,11.424190147594402,5.6929269695227145,96.67440061871616,-0.36479289940828397,0.2748954,0.7084901,0.7042677,0.527918235696316
当日观察,2026-08-28,600869,远东股份,18.65,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.9,,0,未触发,无平台信号,False,中,回踩修复,1.8869969040247674,0.39387144992526135,0.6916666666666667,0.9009009009009009,5.539582135326817,97.91183294663574,-0.5059602649006623,0.34543568,1.2194182,0.6426842,0.6188727718830503
当日观察,2026-08-28,600487,亨通光电,68.7,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=2.5,,0,未触发,无平台信号,False,中,回踩修复,2.776800439802089,0.422065824880977,0.6916666666666667,2.5301897642323175,5.482077822503354,99.12993039443155,-0.4400977995110025,0.36850852,1.2020615,0.7027859,0.5802070772329816
当日观察,2026-08-28,603115,海星股份,75.29,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=4.2,,0,未触发,无平台信号,False,中,回踩修复,3.2827076222980667,1.6133287053106562,0.7333333333333333,4.2169829403871955,5.462909718228867,99.47795823665894,-0.42390389471267875,0.18128587,0.9771758,0.58724344,0.444510448628177
当日观察,2026-08-28,688307,中润光学,48.45,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.3,,0,未触发,无平台信号,False,中,回踩修复,1.1687555953446735,0.20853080568720372,0.675,3.2585777266628333,4.9837071113666855,93.13611755607116,-0.4813189166042179,0.5771257,11.868906,0.76738596,0.44897937607715666
当日观察,2026-08-28,688001,华兴源创,52.33,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.5,,0,未触发,无平台信号,False,中,回踩修复,0.9497019374068554,0.5939689308559244,0.5916666666666667,3.5269311865056543,4.926202798543224,93.07811291569992,-0.4340867308316211,0.32368597,14.549679,0.6656777,0.4469338637317606
当日观察,2026-08-28,002859,洁美科技,65.55,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=4.1,,0,未触发,无平台信号,False,中,回踩修复,1.4108127988230965,0.5409026798307475,0.6666666666666666,4.082806210465785,4.7153536515238645,96.48105181747873,-0.4257555847568989,,,,0.6131655730028857
当日观察,2026-08-28,300776,帝尔激光,112.4,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=4.4,,0,未触发,平台观察,False,中,回踩修复,0.9463203463203465,0.30865059960414487,0.5666666666666667,4.427832087406555,4.04447000191681,87.85769528228926,-0.4771120208410867,0.27760735,0.6243547,0.5595243,0.5623725196707297
当日观察,2026-08-28,688531,日联科技,135.2,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=11.3,,0,未触发,无平台信号,False,中,回踩修复,1.423807816421656,0.790965690819976,0.6333333333333333,11.290013417672991,3.8527889591719378,95.72699149265274,-0.31827349737797506,,,,0.5967653471702091
当日观察,2026-08-28,301188,,36.99,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.7,,0,未触发,无平台信号,False,缺失,回踩修复,1.401948051948052,1.1295336787564767,0.6666666666666666,0.7283879624305156,3.776116542073989,88.7277648878577,-0.48374040474528957,,,,
当日观察,2026-08-28,605358,立昂微,43.23,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=2.4,,0,未触发,平台观察,False,中,回踩修复,0.7871021083092185,0.1561914950521528,0.6,2.434349242859881,3.737780333525014,91.16395978344934,-0.45697776661223466,0.30536586,0.6433125,0.5321644,0.5434404800112603
当日观察,2026-08-28,688525,佰维存储,230.93,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.7,,0,未触发,无平台信号,False,缺失,回踩修复,2.640132408575032,0.10387189292543031,0.6666666666666666,1.7251293847038527,3.6611079164270652,98.72389791183295,-0.544516765285996,0.45609945,12.4272785,0.7021651,
当日观察,2026-08-28,300868,杰美特,86.49,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.5,,0,未触发,无平台信号,False,缺失,回踩修复,2.2490608564988728,1.1622499999999998,0.8,1.5334483419589804,3.3352501437607818,97.48646558391339,-0.4587270792915702,0.35024253,0.85242075,0.6636756,
当日观察,2026-08-28,300308,中际旭创,858.35,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=2.7,,0,未触发,无平台信号,False,高,回踩修复,2.243585383365454,0.5754166360766464,0.6,2.741038911251677,3.316082039486295,98.58855375096674,-0.3790556524129549,0.19720666,1.0992702,0.82397014,0.7500146082164181
当日观察,2026-08-28,688515,裕太微-U,151.48,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.0,,0,未触发,无平台信号,False,缺失,回踩修复,0.6043211184071171,0.1656791073489805,0.55,2.9710561625455245,3.105232892466935,87.41299303944315,-0.4422680412371135,0.24084337,17.25495,0.5324844,
当日观察,2026-08-28,002903,宇环数控,28.95,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.5,,0,未触发,无平台信号,False,缺失,回踩修复,0.4296296296296296,0.1533864541832668,0.625,0.49837071113666864,3.0093923710944988,83.52668213457076,-0.4663594470046083,0.5400321,1.2801638,0.793033,
当日观察,2026-08-28,301308,江波龙,376.88,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=3.9,,0,未触发,无平台信号,False,缺失,回踩修复,3.3464421635336183,0.23405370006548787,0.6333333333333333,3.8719570634464255,2.9710561625455245,99.34261407579274,-0.4787996127783156,0.30316743,0.91587067,0.53170764,
当日观察,2026-08-28,688603,天承科技,113.2,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.2,,0,未触发,无平台信号,False,中,回踩修复,0.7372621240024557,0.30429773015324346,0.625,1.207590569292697,2.8560475368986005,77.12683681361176,-0.455638374609281,0.35041067,18.822237,0.57138336,0.5260323412006861
当日观察,2026-08-28,301013,利和兴,39.05,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.9,,0,未触发,无平台信号,False,缺失,回踩修复,1.1574585635359114,0.5483743061062649,0.5666666666666667,0.9200690051753881,2.741038911251677,94.74091260634184,-0.5401012837121658,,,,
当日观察,2026-08-28,688700,东威科技,59.19,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.3,,0,未触发,无平台信号,False,高,回踩修复,0.8023751522533493,0.4797499999999999,0.7,1.284262986390646,2.376844930036419,79.48569218870844,-0.4148294611962433,0.48765364,11.875987,0.8408342,0.7800262910866971
当日观察,2026-08-28,600396,华电辽能,14.17,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=27.8,,0,未触发,无平台信号,False,高,回踩修复,3.9719298245614034,2.871584699453552,0.675,27.812919302281003,2.3576768257619323,99.38128383604021,-0.3550295857988165,,,,0.7261834431724031
当日观察,2026-08-28,002645,华宏科技,19.15,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.4,,0,未触发,无平台信号,False,中,回踩修复,0.6311754684838158,0.5019607843137255,0.6916666666666667,0.42169829403871956,2.204331991566034,85.9048723897912,-0.46952908587257625,0.41422257,0.6918951,0.68922967,0.5797691193831117
当日观察,2026-08-28,002957,科瑞技术,40.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=5.4,,0,未触发,无平台信号,False,中,回踩修复,1.3502304147465436,0.44271570014144257,0.55,5.386237301130918,2.050987157370136,96.2877030162413,-0.3855421686746989,0.4069978,0.5601196,0.85952705,0.5166591996391836
当日观察,2026-08-28,002484,江海股份,60.8,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.8,,0,未触发,无平台信号,False,中,回踩修复,1.3575029081039163,0.9131529263687852,0.5583333333333333,0.8050603795284648,1.9743147402721872,94.37354988399072,-0.4523509277607638,,,,0.5909593204072943
当日观察,2026-08-28,300632,光莆股份,18.06,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.1,,0,未触发,平台观察,False,缺失,回踩修复,0.45527800161160337,0.23108384458077702,0.5583333333333333,1.1117500479202607,1.9359785317232128,81.84454756380511,-0.5711232486345286,0.34129694,0.42710972,0.4658679,
当日观察,2026-08-28,001309,德明利,429.03,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.9,,0,未触发,无平台信号,False,缺失,回踩修复,3.9433114414103,0.5841302662186612,0.6833333333333333,1.9359785317232128,1.9168104274487254,99.51662799690641,-0.5577010309278351,0.43974772,1.356729,0.6191798,
当日观察,2026-08-28,688308,欧科亿,100.1,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.5,,0,未触发,无平台信号,False,缺失,回踩修复,4.301906779661017,0.30661793499543144,0.6583333333333333,0.46003450258769407,1.8401380103507763,99.61330239752513,-0.5000998801438274,0.31570396,24.963137,0.50515455,
当日观察,2026-08-28,688719,爱科赛博,50.5,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.2,,0,未触发,无平台信号,False,缺失,回踩修复,0.42938013020096233,0.1941357294868764,0.6166666666666667,1.1692543607437225,1.6292888633314166,78.15158546017015,-0.4581545064377682,0.44085106,18.301472,0.6755314,
当日观察,2026-08-28,300975,商络电子,26.0,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.8,,0,未触发,无平台信号,False,缺失,回踩修复,1.2433132010353756,0.6817593790426908,0.6916666666666667,1.820969906076289,1.1692543607437225,94.97293116782676,-0.4975845410628019,,,,
当日观察,2026-08-28,301362,民爆光电,111.88,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=0.1,,0,未触发,无平台信号,False,中,回踩修复,2.9394366197183097,0.44138108734862125,0.6083333333333333,0.11500862564692352,0.7858922752539774,98.91724671307038,-0.535324168293392,0.25386527,0.86243033,0.51964754,0.35621319564246295
当日观察,2026-08-28,300302,同有科技,30.55,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=1.8,,0,未触发,平台观察,False,缺失,回踩修复,1.079646017699115,0.5845435684647302,0.6083333333333333,1.8018018018018018,0.5367069196856431,93.7354988399072,-0.48698572628043657,0.24183977,0.46150842,0.432158,
当日观察,2026-08-28,300069,金利华电,26.13,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=14.1,,0,未触发,无平台信号,False,缺失,回踩修复,0.5884498480243161,0.32303797468354434,0.55,14.107724746022617,0.3641939812152578,78.51894818252127,-0.5160214854602705,,,,
