观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,RPS60,RPS120,RPS250,MA20持续度120日,20日波动率,相对MA250,120日收益率,周线排列,周线已持续周,未来60日最大涨幅,启动(>=50%)
2019-09-30,34,603232,格尔软件,计算机,1.231,0.8944,23.7,93.6,80.5,95.2,0.483,0.0568,0.4175,-0.0228,多头,27.0,0.1631,False
2019-09-30,35,603026,石大胜华,基础化工,1.2211,0.4149,72.6,89.2,73.8,93.4,0.5,0.0443,0.3404,-0.0726,多头,28.0,0.1015,False
2019-09-30,36,002467,二六三,通信,1.2189,0.5145,64.2,29.3,83.9,94.2,0.533,0.0346,0.2273,0.0117,多头,26.0,0.1025,False
2019-09-30,37,002402,和而泰,电子,1.2128,0.4107,90.8,96.8,93.8,94.3,0.508,0.037,0.4345,0.2024,多头,23.0,0.0522,False
2019-09-30,38,300236,上海新阳,基础化工,1.2108,0.5189,71.2,84.7,76.3,93.3,0.467,0.0376,0.2224,-0.0552,多头,27.0,0.1517,False
2019-09-30,39,603129,春风动力,汽车,1.2107,0.8998,21.8,99.0,98.5,97.0,0.467,0.0445,0.6836,0.4852,多头,21.0,0.2588,False
2019-09-30,40,300207,欣旺达,电子,1.1871,0.3556,209.4,94.9,90.0,95.9,0.6,0.0406,0.3853,0.1068,多头,19.0,0.3457,False
2019-09-30,41,600529,山东药玻,医药生物,1.1756,0.4017,117.5,77.0,95.8,97.9,0.658,0.0255,0.3521,0.2849,多头,66.0,0.2108,False
2019-09-30,42,603300,海南华铁,非银金融,1.1722,0.6623,41.8,89.3,88.3,93.9,0.433,0.0359,0.316,0.0789,多头,25.0,0.2073,False
2019-09-30,43,000058,深 赛 格,商贸零售,1.1707,1.1164,44.6,98.6,93.5,94.5,0.25,0.0461,0.3069,0.1883,多头,31.0,0.0725,False
2019-09-30,44,002708,光洋股份,汽车,1.1636,0.3453,31.5,42.0,60.7,94.6,0.392,0.0429,-0.0444,-0.1341,多头,41.0,0.0683,False
2019-09-30,45,300404,博济医药,医药生物,1.1632,0.7992,19.1,1.5,97.6,92.7,0.65,0.0496,0.1719,0.39,多头,18.0,-0.0489,False
2019-09-30,46,300572,安车检测,机械设备,1.1495,0.4843,47.4,79.1,80.0,95.4,0.533,0.0342,0.3217,-0.0261,多头,86.0,0.0391,False
2019-09-30,47,002531,天顺风能,电力设备,1.1456,0.5242,123.5,91.4,92.6,94.0,0.525,0.0321,0.3367,0.1652,多头,26.0,0.0528,False
2019-09-30,48,600831,广电网络,传媒,1.1442,0.4119,67.5,43.7,50.3,93.4,0.392,0.0362,0.0961,-0.1759,多头,30.0,0.0309,False
2019-09-30,49,300134,大富科技,通信,1.1299,0.3284,127.5,91.3,93.4,93.0,0.583,0.0386,0.3503,0.1858,多头,6.0,0.0621,False
2019-09-30,50,000063,中兴通讯,通信,1.1106,0.3278,1109.6,59.9,89.3,93.8,0.583,0.0374,0.207,0.0949,多头,8.0,0.0774,False
2019-09-30,51,600584,长电科技,电子,1.1,0.3779,178.0,97.8,94.2,85.3,0.583,0.04,0.3605,0.22,多头,12.0,0.4155,False
2019-09-30,52,300502,新易盛,通信,1.0897,0.3566,54.7,98.4,94.7,94.1,0.633,0.0549,0.3908,0.248,多头,32.0,0.2878,False
2019-09-30,53,600452,涪陵电力,公用事业,1.0873,0.3317,63.8,92.8,87.9,95.5,0.55,0.0188,0.339,0.0717,多头,26.0,0.09,False
2019-09-30,54,601700,风范股份,电力设备,1.0816,0.3228,60.8,25.0,12.2,92.4,0.3,0.029,-0.0461,-0.3245,多头,21.0,0.4471,False
2019-09-30,55,603012,创力集团,机械设备,1.0806,0.7514,95.6,97.6,99.3,97.5,0.683,0.0181,0.6032,0.7009,多头,44.0,0.1662,False
2019-09-30,56,600052,东望时代,房地产,1.0785,1.7763,45.7,99.7,97.7,92.6,0.408,0.0657,0.6024,0.3934,多头,1.0,0.1173,False
2019-09-30,57,002063,远光软件,计算机,1.0637,0.6123,74.8,88.3,66.1,92.1,0.45,0.0348,0.224,-0.1118,多头,29.0,0.2755,False
2019-09-30,58,002177,御银股份,计算机,1.05,0.3521,41.1,49.3,12.9,91.5,0.483,0.0354,0.1393,-0.3202,多头,26.0,0.3002,False
2019-09-30,59,002555,三七互娱,传媒,1.038,0.3409,237.9,96.2,98.0,93.6,0.65,0.0368,0.4029,0.4152,多头,21.0,0.5402,True
2019-09-30,60,002655,共达电声,电子,1.0343,0.3644,37.1,94.5,83.4,90.8,0.6,0.0442,0.2979,0.006,多头,20.0,0.71,True
2019-09-30,61,603679,华体科技,电子,1.0268,0.493,17.5,53.6,93.4,93.8,0.45,0.0279,0.2567,0.1856,多头,44.0,0.1621,False
2019-09-30,62,603333,福华尚纬,电力设备,1.0165,0.4377,50.3,76.8,91.7,94.3,0.675,0.0326,0.3145,0.1469,多头,6.0,0.1865,False
2019-09-30,63,300214,日科化学,基础化工,1.0151,0.8591,28.7,96.5,94.8,95.7,0.575,0.0381,0.386,0.248,多头,36.0,0.2275,False
2019-09-30,64,002316,亚联发展,计算机,1.0038,0.9871,31.0,97.5,90.7,83.3,0.425,0.0576,0.34,0.1273,多头,20.0,0.0123,False
2019-09-30,65,300174,元力股份,基础化工,0.9829,0.8383,47.3,63.1,18.8,73.9,0.442,0.0312,0.111,-0.2884,多头,19.0,-0.0108,False
2019-09-30,66,600505,西昌电力,公用事业,0.978,0.9687,26.7,71.3,73.5,91.8,0.5,0.0402,0.1563,-0.0735,多头,29.0,0.4025,False
2019-09-30,67,002439,启明星辰,计算机,0.9715,0.4285,202.7,89.5,91.2,93.7,0.567,0.0281,0.266,0.1351,多头,31.0,0.0975,False
2019-09-30,68,603600,永艺股份,轻工制造,0.9633,0.5369,34.6,91.6,92.3,92.9,0.483,0.0289,0.344,0.1565,多头,23.0,0.0792,False
2019-09-30,69,300115,长盈精密,电子,0.9627,0.3266,128.1,95.2,91.8,84.5,0.583,0.0479,0.3259,0.1477,多头,17.0,0.3955,False
2019-09-30,70,300585,奥联电子,汽车,0.9584,0.6049,13.7,97.9,97.9,90.3,0.642,0.042,0.3515,0.4023,多头,10.0,0.1087,False
2019-09-30,71,002660,茂硕电源,电子,0.9536,0.3606,17.9,90.5,88.6,85.4,0.617,0.0459,0.2564,0.0823,多头,16.0,0.1057,False
2019-09-30,72,002698,博实股份,机械设备,0.927,0.466,80.9,82.2,91.9,95.6,0.542,0.0276,0.2724,0.1491,多头,30.0,0.1079,False
2019-09-30,73,600088,中视传媒,传媒,0.9116,0.3897,52.1,62.8,4.9,87.8,0.292,0.0322,0.0437,-0.3946,多头,29.0,0.1079,False
2019-09-30,74,603701,德宏股份,汽车,0.9041,0.4059,24.2,61.5,93.6,93.1,0.467,0.0283,0.2072,0.1891,多头,20.0,0.2105,False
2019-09-30,75,002451,摩恩电气,电力设备,0.8994,0.4549,42.0,36.8,37.5,85.1,0.342,0.035,-0.064,-0.2167,空头,3.0,0.1778,False
2019-09-30,76,300608,思特奇,计算机,0.8969,0.3439,18.1,80.9,77.4,89.1,0.508,0.0292,0.2084,-0.0466,多头,26.0,0.0688,False
2019-09-30,77,002786,银宝山新,机械设备,0.8961,0.9353,40.2,98.2,90.9,95.2,0.433,0.0637,0.371,0.1303,多头,2.0,0.0567,False
2019-09-30,78,300468,四方精创,计算机,0.8905,0.8872,39.0,95.4,85.7,86.9,0.508,0.0504,0.3171,0.0298,多头,16.0,0.9974,True
2019-09-30,79,600143,金发科技,基础化工,0.8718,1.0562,169.2,97.2,90.8,90.0,0.683,0.0459,0.3126,0.1296,多头,24.0,0.1541,False
2019-09-30,80,600460,士兰微,电子,0.8703,0.7165,198.8,48.6,70.8,91.1,0.525,0.0367,0.1591,-0.0881,多头,22.0,0.1013,False
2019-09-30,81,002847,盐津铺子,食品饮料,0.8647,0.508,13.5,92.9,97.4,85.6,0.608,0.0385,0.379,0.3807,多头,18.0,0.089,False
2019-09-30,82,300271,华宇软件,计算机,0.8552,0.3592,126.5,83.2,81.9,93.5,0.467,0.0268,0.2239,-0.0082,多头,27.0,0.2333,False
2019-09-30,83,600894,广日股份,机械设备,0.851,0.4454,79.3,90.0,93.9,91.3,0.625,0.0252,0.3451,0.203,多头,22.0,0.048,False
2019-09-30,84,000159,国际实业,基础化工,0.8509,0.3496,30.8,13.2,2.4,88.0,0.292,0.0332,-0.0183,-0.4481,多头,31.0,0.0742,False
2019-09-30,85,601949,中国出版,传媒,0.8506,0.5105,26.3,74.2,91.0,89.3,0.492,0.0312,0.2131,0.131,多头,24.0,0.0175,False
2019-09-30,86,600206,有研新材,有色金属,0.844,0.3208,91.4,62.1,90.0,87.5,0.483,0.0393,0.1989,0.1064,多头,20.0,0.1548,False
2019-09-30,87,600640,国脉文化,传媒,0.8438,0.6718,88.9,88.9,60.6,85.7,0.475,0.0395,0.2363,-0.1345,多头,27.0,0.9139,True
2019-09-30,88,000988,华工科技,电子,0.8356,0.6473,190.7,93.5,94.4,76.9,0.658,0.0448,0.2945,0.2352,多头,21.0,0.1187,False
2019-09-30,89,002479,富春环保,公用事业,0.8318,0.5655,64.8,86.9,96.3,88.6,0.675,0.0298,0.3388,0.3125,多头,16.0,0.2143,False
2019-09-30,90,002111,威海广泰,机械设备,0.828,0.9253,54.1,94.9,92.3,88.6,0.6,0.0367,0.3461,0.1574,多头,27.0,0.0051,False
2019-09-30,91,300248,新开普,计算机,0.8241,0.9157,25.4,70.1,49.0,84.9,0.458,0.0388,0.0799,-0.1807,多头,29.0,0.1678,False
2019-09-30,92,002886,沃特股份,基础化工,0.8111,0.5509,12.6,93.0,90.5,86.1,0.542,0.0364,0.3061,0.1233,多头,17.0,0.1247,False
2019-09-30,93,300738,奥飞数据,计算机,0.8105,0.8168,20.8,90.5,92.8,84.2,0.667,0.051,0.3021,0.1701,多头,14.0,0.0988,False
2019-09-30,94,000032,深桑达Ａ,通信,0.8101,0.905,46.7,85.2,91.0,89.4,0.5,0.0449,0.279,0.132,多头,27.0,0.2776,False
2019-09-30,95,300348,长亮科技,计算机,0.8059,0.7355,61.0,92.5,85.5,50.0,0.467,0.0507,0.1961,0.0283,多头,2.0,0.1823,False
2019-09-30,96,600731,湖南海利,基础化工,0.8059,0.3384,22.5,50.7,86.4,84.9,0.508,0.0219,0.2083,0.0379,多头,22.0,0.0771,False
2019-09-30,97,600812,华北制药,医药生物,0.8047,1.1414,116.5,99.3,97.3,91.9,0.467,0.0612,0.4803,0.375,多头,23.0,0.456,False
2019-09-30,98,603198,迎驾贡酒,食品饮料,0.7947,0.41,174.7,89.8,94.7,88.5,0.542,0.0391,0.349,0.2461,多头,23.0,0.0297,False
2019-09-30,99,300130,新国都,计算机,0.7897,0.8585,56.6,66.8,77.5,88.4,0.467,0.0378,0.1086,-0.0459,多头,31.0,0.1622,False
2019-09-30,100,002079,苏州固锝,电子,0.7864,0.5709,52.8,71.8,82.4,86.4,0.45,0.0311,0.1325,-0.0042,多头,24.0,0.7679,True
2019-10-31,1,002869,金溢科技,电子,3.6267,0.0125,31.0,97.4,99.9,99.7,0.825,0.0396,1.0056,1.9119,多头,22.0,0.1088,False
2019-10-31,2,002714,牧原股份,农林牧渔,3.4007,0.0881,1149.1,94.6,97.6,99.8,0.583,0.0333,0.7886,0.6159,多头,37.0,0.0062,False
2019-10-31,3,002157,正邦科技,农林牧渔,3.347,0.0585,371.0,15.0,36.1,99.8,0.408,0.0373,0.2188,-0.0872,多头,39.0,0.0094,False
2019-10-31,4,300661,圣邦股份,电子,3.3111,0.0714,119.8,99.7,99.9,99.7,0.908,0.0404,1.4224,2.3026,多头,21.0,0.3417,False
2019-10-31,5,002458,益生股份,农林牧渔,3.135,0.4858,116.6,93.7,93.7,99.8,0.475,0.0494,0.6976,0.3797,多头,30.0,0.0616,False
2019-10-31,6,300598,诚迈科技,计算机,2.9014,0.1451,34.8,99.9,99.9,99.1,0.6,0.0647,1.26,1.8537,多头,21.0,2.1015,True
2019-10-31,7,000876,新 希 望,农林牧渔,2.7872,0.05,926.1,87.0,93.3,99.6,0.608,0.033,0.5781,0.3681,多头,37.0,0.0521,False
2019-10-31,8,603520,司太立,医药生物,2.6222,0.0755,75.3,99.8,99.5,99.4,0.642,0.037,0.9898,0.9859,多头,12.0,0.0571,False
2019-10-31,9,002100,天康生物,农林牧渔,2.522,0.2405,139.0,95.5,96.4,99.4,0.483,0.0348,0.7479,0.5183,多头,29.0,0.1107,False
2019-10-31,10,002234,民和股份,农林牧渔,2.45,0.0146,77.6,73.5,76.2,99.4,0.525,0.0356,0.4443,0.0956,多头,58.0,0.0,False
2019-10-31,11,300525,博思软件,计算机,2.2353,0.728,52.6,99.8,99.4,99.1,0.633,0.0475,0.7925,0.9713,,,0.0782,False
2019-10-31,12,300014,亿纬锂能,电子,2.1803,0.186,302.0,89.5,95.0,99.0,0.55,0.033,0.4873,0.4275,多头,33.0,0.6984,True
2019-10-31,13,000066,中国长城,计算机,2.0889,0.0643,359.9,98.7,98.8,98.4,0.608,0.0513,0.6745,0.7624,多头,27.0,0.1735,False
2019-10-31,14,603360,百傲化学,基础化工,2.0861,0.257,26.7,64.0,91.9,99.1,0.533,0.0367,0.4544,0.3234,多头,33.0,0.1315,False
2019-10-31,15,603882,金域医学,医药生物,2.0658,0.0184,148.7,97.8,96.1,98.9,0.7,0.0362,0.5936,0.4997,多头,27.0,0.1637,False
2019-10-31,16,300579,数字认证,计算机,2.0495,0.4699,27.8,98.7,98.8,98.8,0.542,0.0512,0.6742,0.7574,多头,30.0,0.1258,False
2019-10-31,17,603737,三棵树,基础化工,2.0058,0.3159,135.8,97.9,98.2,98.7,0.658,0.0403,0.7624,0.6847,多头,27.0,0.2795,False
2019-10-31,18,600592,龙溪股份,机械设备,1.919,0.057,58.4,30.6,97.0,98.9,0.7,0.0338,0.3889,0.5682,多头,29.0,0.2089,False
2019-10-31,19,600975,新五丰,农林牧渔,1.9099,0.3565,61.8,1.5,12.8,98.7,0.375,0.0396,0.0761,-0.1908,多头,32.0,-0.032,False
2019-10-31,20,002791,坚朗五金,建筑材料,1.8753,0.5081,42.9,98.9,98.1,98.4,0.717,0.0416,0.8006,0.6803,多头,25.0,0.5594,True
2019-10-31,21,002241,歌尔股份,电子,1.8484,0.0226,512.6,99.2,99.5,98.2,0.733,0.0403,0.849,1.0206,多头,20.0,0.3092,False
2019-10-31,22,603226,菲林格尔,轻工制造,1.7888,0.0457,12.2,97.5,96.6,98.3,0.758,0.0192,0.6315,0.5332,多头,27.0,0.221,False
2019-10-31,23,300347,泰格医药,医药生物,1.6733,0.108,361.0,96.9,97.7,96.9,0.717,0.0275,0.5613,0.6273,多头,27.0,0.1027,False
2019-10-31,24,300468,四方精创,计算机,1.6443,0.3412,53.9,99.7,99.2,94.9,0.5,0.0541,0.7586,0.8814,多头,19.0,0.428,False
2019-10-31,25,300357,我武生物,医药生物,1.5841,0.2345,210.1,98.1,98.3,95.8,0.833,0.0258,0.6424,0.6903,多头,122.0,0.2729,False
2019-10-31,26,300595,欧普康视,医药生物,1.5643,0.0168,126.9,97.4,98.3,98.1,0.817,0.0242,0.6,0.6933,多头,76.0,0.1509,False
2019-10-31,27,002705,新宝股份,家用电器,1.5559,0.4956,136.3,98.8,97.8,98.0,0.567,0.0368,0.6193,0.6427,多头,31.0,0.2551,False
2019-10-31,28,603605,珀莱雅,基础化工,1.5459,0.0068,54.8,95.4,95.8,97.7,0.708,0.0222,0.4769,0.4772,多头,41.0,0.2316,False
2019-10-31,29,300322,硕贝德,电子,1.4796,0.0834,77.3,91.9,97.7,97.4,0.733,0.053,0.4268,0.6244,多头,38.0,0.1265,False
2019-10-31,30,603318,水发燃气,机械设备,1.4795,0.2455,118.2,91.2,87.8,97.9,0.667,0.0326,0.4854,0.2285,多头,12.0,-0.0362,False
2019-10-31,31,603519,立霸股份,家用电器,1.4775,0.2985,35.1,47.8,56.9,98.1,0.542,0.0367,0.254,-0.0123,多头,27.0,0.0193,False
2019-10-31,32,002655,共达电声,电子,1.4542,0.6551,47.6,98.8,98.6,97.3,0.65,0.0508,0.6091,0.7276,多头,23.0,0.3115,False
2019-10-31,33,300369,绿盟科技,计算机,1.4085,0.1218,140.5,93.6,97.3,97.8,0.675,0.029,0.5223,0.5845,多头,28.0,0.0963,False
2019-10-31,34,002524,光正眼科,医药生物,1.3333,0.506,48.1,99.6,99.3,96.1,0.625,0.0609,0.7142,0.9301,多头,18.0,0.2787,False
2019-10-31,35,300118,东方日升,电力设备,1.2998,0.0048,83.1,82.5,87.6,97.0,0.55,0.0312,0.2503,0.2251,多头,3.0,0.4287,False
2019-10-31,36,002567,唐人神,农林牧渔,1.2995,0.3516,81.3,1.9,7.6,96.7,0.308,0.0356,0.0301,-0.2416,多头,35.0,0.018,False
2019-10-31,37,603208,江山欧派,轻工制造,1.2968,0.2421,14.2,95.8,96.8,96.8,0.608,0.0292,0.4465,0.5492,多头,30.0,0.6169,True
2019-10-31,38,300433,蓝思科技,电子,1.2732,0.4241,514.8,99.5,99.3,87.4,0.65,0.045,0.6019,0.8986,多头,2.0,0.6327,True
2019-10-31,39,002045,国光电器,电子,1.2643,0.3968,42.4,99.3,98.9,95.9,0.625,0.0489,0.6187,0.8016,多头,9.0,0.5738,True
2019-10-31,40,000799,酒鬼酒,食品饮料,1.264,0.0457,107.4,88.2,96.3,93.5,0.667,0.0286,0.3935,0.5145,多头,23.0,0.2153,False
2019-10-31,41,603012,创力集团,机械设备,1.2554,0.1367,104.4,98.6,98.0,96.4,0.75,0.0144,0.6474,0.6793,多头,47.0,0.0675,False
2019-10-31,42,603127,昭衍新药,医药生物,1.255,0.0535,49.3,93.4,94.6,95.6,0.633,0.0347,0.3336,0.4029,多头,36.0,0.155,False
2019-10-31,43,600763,通策医疗,医药生物,1.2211,0.0725,318.4,90.3,88.7,95.4,0.808,0.0318,0.368,0.2472,多头,85.0,0.1702,False
2019-10-31,44,600223,福瑞达,房地产,1.2032,1.561,59.5,99.0,97.4,96.6,0.55,0.0658,0.6433,0.5937,多头,32.0,0.8879,True
2019-10-31,45,600570,恒生电子,计算机,1.203,0.0368,612.8,79.0,91.4,93.9,0.558,0.0287,0.2547,0.3101,多头,43.0,0.2095,False
2019-10-31,46,002821,凯莱英,医药生物,1.1871,0.0508,156.3,96.6,95.5,93.6,0.633,0.0194,0.4297,0.4507,多头,33.0,0.2259,False
2019-10-31,47,002351,漫步者,电子,1.1866,0.7514,29.6,99.7,99.1,96.3,0.675,0.0632,0.7384,0.8705,多头,15.0,1.7649,True
2019-10-31,48,002605,姚记科技,轻工制造,1.1746,0.0847,35.8,96.0,84.0,96.2,0.567,0.029,0.3435,0.1718,多头,30.0,2.1239,True
2019-10-31,49,603939,益丰药房,医药生物,1.1734,0.0468,307.7,91.9,92.7,91.1,0.742,0.0219,0.4021,0.3454,,,0.0502,False
2019-10-31,50,002273,水晶光电,电子,1.1557,0.0926,160.8,94.9,97.4,95.3,0.7,0.0488,0.5042,0.595,多头,22.0,0.2144,False
2019-10-31,51,002777,久远银海,计算机,1.1417,0.2436,67.9,97.0,94.7,95.8,0.617,0.0386,0.4284,0.4094,多头,28.0,0.1173,False
2019-10-31,52,002780,三夫户外,纺织服饰,1.1372,0.0076,19.8,37.1,48.6,95.9,0.375,0.0145,0.1911,-0.047,多头,27.0,0.0318,False
2019-10-31,53,002746,仙坛股份,农林牧渔,1.1205,0.1647,66.4,76.3,62.0,96.0,0.525,0.0228,0.2525,0.0111,多头,51.0,-0.012,False
2019-10-31,54,002216,三全食品,食品饮料,1.1156,0.1933,62.4,81.6,95.2,93.7,0.65,0.021,0.3207,0.4344,多头,30.0,0.386,False
2019-10-31,55,300256,星星科技,电子,1.1147,0.6408,46.8,98.4,98.7,94.2,0.625,0.0483,0.561,0.7456,多头,19.0,0.261,False
2019-10-31,56,002557,洽洽食品,食品饮料,1.1128,0.1546,169.5,93.8,96.8,93.2,0.675,0.0284,0.473,0.5525,多头,93.0,0.1489,False
2019-10-31,57,002177,御银股份,计算机,1.106,0.4139,45.8,81.5,81.9,96.1,0.517,0.0474,0.2159,0.1462,多头,29.0,0.0101,False
2019-10-31,58,002063,远光软件,计算机,1.1023,0.267,81.2,85.6,87.2,95.5,0.492,0.0351,0.2584,0.2183,多头,32.0,0.2434,False
2019-10-31,59,300639,凯普生物,医药生物,1.0933,0.1204,25.1,99.1,96.7,94.0,0.633,0.034,0.5601,0.5422,多头,17.0,0.3287,False
2019-10-31,60,603232,格尔软件,计算机,1.0725,0.0567,23.0,93.0,92.1,94.4,0.442,0.0366,0.3224,0.3292,多头,30.0,0.4792,False
2019-10-31,61,002835,同为股份,计算机,1.062,0.1333,11.3,96.4,97.6,90.7,0.708,0.0505,0.3969,0.607,多头,24.0,0.0041,False
2019-10-31,62,603679,华体科技,电子,1.0602,0.2251,17.8,82.9,38.2,93.6,0.433,0.0396,0.2244,-0.0793,多头,47.0,0.1134,False
2019-10-31,63,600845,宝信软件,计算机,1.0585,0.1384,263.4,72.3,94.0,92.6,0.675,0.0406,0.2668,0.3854,多头,32.0,0.2248,False
2019-10-31,64,300214,日科化学,基础化工,1.0504,0.1497,30.7,93.2,96.3,95.4,0.6,0.039,0.4013,0.5133,多头,39.0,0.0363,False
2019-10-31,65,002169,智光电气,电力设备,1.0449,0.1383,53.2,91.5,96.2,95.3,0.517,0.0334,0.3463,0.5012,多头,29.0,0.1348,False
2019-10-31,66,601058,赛轮轮胎,基础化工,1.0326,0.1512,92.4,90.5,93.1,95.0,0.583,0.0308,0.3844,0.36,多头,27.0,0.1925,False
2019-10-31,67,600984,建设机械,机械设备,1.0236,0.3393,80.1,93.5,97.1,94.0,0.642,0.0289,0.4954,0.5735,多头,26.0,0.201,False
2019-10-31,68,600452,涪陵电力,公用事业,1.0086,0.0222,62.2,94.5,80.9,94.2,0.525,0.0244,0.2472,0.1338,多头,29.0,0.0064,False
2019-10-31,69,300042,朗科科技,计算机,1.0059,0.8863,28.6,91.4,82.8,84.9,0.633,0.0579,0.3363,0.1563,多头,17.0,0.0142,False
2019-10-31,70,002810,山东赫达,基础化工,1.0023,0.2533,22.2,88.9,54.1,94.1,0.508,0.0233,0.2454,-0.0264,多头,32.0,0.2441,False
2019-10-31,71,300142,沃森生物,医药生物,1.0,0.2436,438.7,83.0,88.8,95.1,0.55,0.0244,0.2738,0.2481,多头,29.0,0.0883,False
2019-10-31,72,002387,维信诺,电子,0.9973,0.0478,159.5,61.6,94.1,90.0,0.717,0.0248,0.2151,0.3898,,,0.1178,False
2019-10-31,73,300613,富瀚微,电子,0.9918,0.1014,21.2,99.1,99.4,92.7,0.642,0.0463,0.5963,0.9695,多头,4.0,0.1767,False
2019-10-31,74,002235,安妮股份,轻工制造,0.9918,0.4594,48.9,92.3,82.6,91.3,0.458,0.0535,0.2962,0.1538,多头,26.0,0.2913,False
2019-10-31,75,300569,天能重工,电力设备,0.987,0.2685,18.6,92.0,91.5,94.8,0.608,0.0353,0.2233,0.3132,多头,28.0,0.1225,False
2019-10-31,76,000668,荣丰控股,房地产,0.9789,0.3356,23.7,74.2,74.3,95.0,0.392,0.033,0.1982,0.0842,多头,29.0,0.0582,False
2019-10-31,77,000676,智度股份,传媒,0.9767,1.5039,72.3,99.6,96.9,76.3,0.45,0.0595,0.5083,0.5645,空头,59.0,0.0181,False
2019-10-31,78,300558,贝达药业,医药生物,0.9674,0.2572,90.9,88.2,93.4,85.2,0.583,0.0287,0.3114,0.3687,多头,13.0,0.4548,False
2019-10-31,79,002531,天顺风能,电力设备,0.9612,0.0972,112.8,84.0,90.5,92.6,0.55,0.0246,0.1727,0.2921,多头,29.0,0.0759,False
2019-10-31,80,300306,远方信息,机械设备,0.9577,0.561,17.1,93.4,96.1,94.0,0.575,0.0492,0.2969,0.4993,多头,19.0,0.2053,False
2019-10-31,81,002690,美亚光电,机械设备,0.9458,0.149,119.5,88.9,94.9,93.5,0.692,0.0271,0.3656,0.422,多头,73.0,0.1291,False
2019-10-31,82,300685,艾德生物,医药生物,0.945,0.157,65.5,98.5,96.4,86.0,0.725,0.0416,0.415,0.5163,多头,9.0,0.0816,False
2019-10-31,83,600155,华创云信,非银金融,0.9448,0.0226,147.2,78.9,61.1,95.1,0.483,0.0316,0.1197,0.007,多头,33.0,0.0767,False
2019-10-31,84,603129,春风动力,汽车,0.9311,0.1793,19.3,98.3,95.8,90.6,0.533,0.0397,0.4049,0.488,多头,24.0,0.7556,True
2019-10-31,85,600004,白云机场,交通运输,0.9305,0.2686,378.3,74.3,82.9,86.2,0.692,0.0269,0.2289,0.157,多头,23.0,0.0153,False
2019-10-31,86,002461,珠江啤酒,食品饮料,0.9284,0.2205,105.4,93.7,88.0,92.5,0.525,0.0293,0.3354,0.2302,多头,30.0,0.0543,False
2019-10-31,87,603600,永艺股份,轻工制造,0.9184,0.4161,34.9,90.0,89.7,93.3,0.567,0.0229,0.3061,0.2683,多头,26.0,0.2988,False
2019-10-31,88,002674,兴业科技,纺织服饰,0.9163,0.103,36.2,44.7,22.5,93.7,0.3,0.0353,0.074,-0.1352,多头,33.0,0.002,False
2019-10-31,89,603233,大参林,医药生物,0.9017,0.0815,46.0,84.7,96.0,89.0,0.75,0.0248,0.3326,0.4927,多头,17.0,0.065,False
2019-10-31,90,600288,大恒科技,电子,0.899,0.3809,52.2,75.5,92.5,92.8,0.6,0.0333,0.2405,0.336,多头,32.0,0.1409,False
2019-10-31,91,002324,普利特,基础化工,0.8963,0.4967,40.0,95.2,95.1,92.0,0.742,0.014,0.4036,0.4336,多头,21.0,0.196,False
2019-10-31,92,603081,大丰实业,建筑装饰,0.8937,1.1486,12.7,98.1,92.4,92.2,0.533,0.0315,0.2845,0.3345,多头,2.0,0.1123,False
2019-10-31,93,603703,盛洋科技,通信,0.8931,0.3065,15.0,55.1,65.7,93.1,0.65,0.0425,0.1826,0.029,多头,28.0,0.1956,False
2019-10-31,94,300760,迈瑞医疗,医药生物,0.8924,0.1068,888.1,85.2,91.6,92.5,0.717,0.0242,0.2797,0.3153,,,0.1123,False
2019-10-31,95,600521,华海药业,医药生物,0.8916,0.1467,235.6,88.1,88.6,86.3,0.525,0.0292,0.3218,0.244,多头,4.0,0.0405,False
2019-10-31,96,603806,福斯特,电力设备,0.881,0.2088,210.7,68.5,77.1,92.9,0.658,0.0175,0.1852,0.1019,多头,38.0,0.2737,False
2019-10-31,97,300463,迈克生物,医药生物,0.8776,0.0461,98.8,88.4,88.5,80.0,0.6,0.0306,0.2615,0.2418,多头,18.0,0.2059,False
2019-10-31,98,300465,高伟达,计算机,0.8755,0.5071,44.0,95.8,92.8,87.8,0.533,0.0399,0.3437,0.3456,多头,20.0,0.5859,True
2019-10-31,99,000739,普洛药业,医药生物,0.8718,0.0159,149.5,94.5,94.4,92.7,0.658,0.0274,0.3502,0.3993,多头,66.0,0.2186,False
2019-10-31,100,300007,汉威科技,机械设备,0.8604,0.6356,39.5,93.1,93.5,91.6,0.608,0.0539,0.3556,0.3704,多头,24.0,0.0769,False
2019-11-29,1,300598,诚迈科技,计算机,4.811,-0.0255,52.1,100.0,100.0,99.9,0.667,0.0642,1.8296,2.4856,多头,26.0,1.9352,True
2019-11-29,2,300573,兴齐眼药,医药生物,4.4448,-0.0215,45.3,30.1,98.4,100.0,0.608,0.0441,0.6699,0.7124,多头,33.0,0.0604,False
2019-11-29,3,300661,圣邦股份,电子,3.1973,-0.0114,119.1,98.7,99.9,99.7,0.867,0.0408,1.0573,1.9687,多头,26.0,0.671,True
2019-11-29,4,002201,九鼎新材,基础化工,2.77,0.0648,74.2,7.8,99.9,99.6,0.575,0.0527,0.8361,2.4169,多头,26.0,0.0981,False
